Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,0|640|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|640|26|,nan|nan|nan|,nan|nan|nan|,0|0|666|,0|0|0|,4187|0|666|,0|0|0|,762|0|138|,0|0|0|,0|0|0|,762|0|138|,0|0|0|,0|0|0|,665|0|122|,9|0|47|,0|0|0|
81,0|1|2|,656|0|75|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,656|0|75|,nan|nan|nan|,nan|nan|nan|,0|656|75|,0|0|0|,0|656|75|,0|0|0|,0|656|75|,0|0|0|,0|0|0|,0|656|75|,0|0|0|,0|0|0|,0|640|75|,0|36|25|,0|0|0|
82,0|1|2|,0|604|50|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|604|50|,nan|nan|nan|,nan|nan|nan|,0|0|654|,0|0|0|,6262|0|654|,0|0|0|,818|0|82|,0|0|0|,0|0|0|,818|0|82|,0|0|0|,0|0|0|,709|0|68|,15|0|23|,0|0|0|
83,0|1|2|,694|0|45|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,694|0|45|,nan|nan|nan|,nan|nan|nan|,0|694|45|,0|0|0|,0|694|45|,0|0|0|,0|694|45|,0|0|0|,0|0|0|,0|694|45|,0|0|0|,0|0|0|,0|683|45|,0|28|22|,0|0|0|
84,0|1|2|,0|655|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|655|23|,nan|nan|nan|,nan|nan|nan|,0|0|678|,0|0|0|,5919|0|678|,0|0|0|,807|0|92|,0|0|0|,0|0|0|,807|0|92|,0|0|0|,0|0|0|,698|0|81|,13|0|36|,0|0|0|
85,0|1|2|,685|0|45|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,685|0|45|,nan|nan|nan|,nan|nan|nan|,0|685|45|,0|0|0|,0|685|45|,0|0|0|,0|685|45|,0|0|0|,0|0|0|,0|685|45|,0|0|0|,0|0|0|,0|668|44|,0|41|13|,0|0|0|
86,0|1|2|,0|627|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|627|31|,nan|nan|nan|,nan|nan|nan|,0|0|658|,0|0|0|,5104|0|658|,0|0|0|,799|0|100|,0|0|0|,0|0|0|,799|0|100|,0|0|0|,0|0|0|,684|0|82|,15|0|32|,0|0|0|
87,0|1|2|,669|0|50|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,669|0|50|,nan|nan|nan|,nan|nan|nan|,0|669|50|,0|0|0|,0|669|50|,0|0|0|,0|669|50|,0|0|0|,0|0|0|,0|669|50|,0|0|0|,0|0|0|,0|646|50|,0|33|23|,0|0|0|
88,0|1|2|,0|613|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|613|27|,nan|nan|nan|,nan|nan|nan|,0|0|640|,0|0|0|,5845|0|640|,0|0|0|,814|0|86|,0|0|0|,0|0|0|,814|0|86|,0|0|0|,0|0|0|,690|0|78|,13|0|27|,0|0|0|
89,0|1|2|,677|0|51|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,677|0|51|,nan|nan|nan|,nan|nan|nan|,0|677|51|,0|0|0|,0|677|51|,0|0|0|,0|677|51|,0|0|0|,0|0|0|,0|677|51|,0|0|0|,0|0|0|,0|677|51|,0|36|23|,0|0|0|
90,0|1|2|,0|641|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|641|28|,nan|nan|nan|,nan|nan|nan|,0|0|669|,0|0|0|,7561|0|669|,0|0|0|,822|0|78|,0|0|0|,0|0|0|,822|0|78|,0|0|0|,0|0|0|,714|0|69|,11|0|26|,0|0|0|
91,0|1|2|,703|0|43|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,703|0|43|,nan|nan|nan|,nan|nan|nan|,0|703|43|,0|0|0|,0|703|43|,0|0|0|,0|703|43|,0|0|0|,0|0|0|,0|703|43|,0|0|0|,0|0|0|,0|697|42|,0|41|20|,0|0|0|
92,0|1|2|,0|656|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|656|22|,nan|nan|nan|,nan|nan|nan|,0|0|678|,0|0|0|,5470|0|678|,0|0|0|,805|0|95|,0|0|0|,0|0|0|,805|0|95|,0|0|0|,0|0|0|,699|0|80|,15|0|31|,0|0|0|
93,0|1|2|,684|0|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,684|0|49|,nan|nan|nan|,nan|nan|nan|,0|684|49|,0|0|0|,0|684|49|,0|0|0|,0|684|49|,0|0|0|,0|0|0|,0|684|49|,0|0|0|,0|0|0|,0|663|48|,0|31|18|,0|0|0|
94,0|1|2|,0|632|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|632|30|,nan|nan|nan|,nan|nan|nan|,0|0|662|,0|0|0|,6459|0|662|,0|0|0|,815|0|85|,0|0|0|,0|0|0|,815|0|85|,0|0|0|,0|0|0|,707|0|75|,27|0|30|,0|0|0|
95,0|1|2|,680|0|45|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,680|0|45|,nan|nan|nan|,nan|nan|nan|,0|680|45|,0|0|0|,0|680|45|,0|0|0|,0|680|45|,0|0|0|,0|0|0|,0|680|45|,0|0|0|,0|0|0|,0|677|45|,0|38|18|,0|0|0|
96,0|1|2|,0|639|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|639|27|,nan|nan|nan|,nan|nan|nan|,0|0|666|,0|0|0|,5529|0|666|,0|0|0|,797|0|103|,0|0|0|,0|0|0|,797|0|103|,0|0|0|,0|0|0|,692|0|91|,13|0|34|,0|0|0|
97,0|1|2|,679|0|57|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,679|0|57|,nan|nan|nan|,nan|nan|nan|,0|679|57|,0|0|0|,0|679|57|,0|0|0|,0|679|57|,0|0|0|,0|0|0|,0|679|57|,0|0|0|,0|0|0|,0|668|55|,0|35|24|,0|0|0|
98,0|1|2|,0|633|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|633|31|,nan|nan|nan|,nan|nan|nan|,0|0|664|,0|0|0|,5987|0|664|,0|0|0|,812|0|88|,0|0|0|,0|0|0|,812|0|88|,0|0|0|,0|0|0|,700|0|78|,18|0|31|,0|0|0|
99,0|1|2|,682|0|47|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,682|0|47|,nan|nan|nan|,nan|nan|nan|,0|682|47|,0|0|0|,0|682|47|,0|0|0|,0|682|47|,0|0|0|,0|0|0|,0|682|47|,0|0|0|,0|0|0|,0|656|45|,0|37|17|,0|0|0|
100,0|1|2|,0|619|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|619|28|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
