Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,0|335|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|335|11|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,2584|0|346|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,350|0|45|,9|0|13|,0|0|0|
81,0|1|2|,341|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|32|,nan|nan|nan|,nan|nan|nan|,0|341|32|,0|0|0|,0|341|32|,0|0|0|,0|341|32|,0|0|0|,0|0|0|,0|341|32|,0|0|0|,0|0|0|,0|336|31|,0|16|15|,0|0|0|
82,0|1|2|,0|320|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|320|16|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,2544|0|336|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,364|0|34|,4|0|19|,0|0|0|
83,0|1|2|,360|0|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,360|0|15|,nan|nan|nan|,nan|nan|nan|,0|360|15|,0|0|0|,0|360|15|,0|0|0|,0|360|15|,0|0|0|,0|0|0|,0|360|15|,0|0|0|,0|0|0|,0|360|15|,0|12|6|,0|0|0|
84,0|1|2|,0|348|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|348|9|,nan|nan|nan|,nan|nan|nan|,0|0|357|,0|0|0|,3509|0|357|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,348|0|28|,5|0|10|,0|0|0|
85,0|1|2|,343|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|0|18|,nan|nan|nan|,nan|nan|nan|,0|343|18|,0|0|0|,0|343|18|,0|0|0|,0|343|18|,0|0|0|,0|0|0|,0|343|18|,0|0|0|,0|0|0|,0|342|18|,0|10|5|,0|0|0|
86,0|1|2|,0|332|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|332|13|,nan|nan|nan|,nan|nan|nan|,0|0|345|,0|0|0|,4183|0|345|,0|0|0|,376|0|24|,0|0|0|,0|0|0|,376|0|24|,0|0|0|,0|0|0|,372|0|23|,10|0|6|,0|0|0|
87,0|1|2|,362|0|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,362|0|17|,nan|nan|nan|,nan|nan|nan|,0|362|17|,0|0|0|,0|362|17|,0|0|0|,0|362|17|,0|0|0|,0|0|0|,0|362|17|,0|0|0|,0|0|0|,0|358|17|,0|13|6|,0|0|0|
88,0|1|2|,0|345|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|345|11|,nan|nan|nan|,nan|nan|nan|,0|0|356|,0|0|0|,3179|0|356|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,354|0|46|,0|0|0|,0|0|0|,348|0|46|,14|0|12|,0|0|0|
89,0|1|2|,334|0|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,334|0|34|,nan|nan|nan|,nan|nan|nan|,0|334|34|,0|0|0|,0|334|34|,0|0|0|,0|334|34|,0|0|0|,0|0|0|,0|334|34|,0|0|0|,0|0|0|,0|334|34|,0|15|18|,0|0|0|
90,0|1|2|,0|319|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|16|,nan|nan|nan|,nan|nan|nan|,0|0|335|,0|0|0|,3919|0|335|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,357|0|28|,5|0|15|,0|0|0|
91,0|1|2|,352|0|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,352|0|13|,nan|nan|nan|,nan|nan|nan|,0|352|13|,0|0|0|,0|352|13|,0|0|0|,0|352|13|,0|0|0|,0|0|0|,0|352|13|,0|0|0|,0|0|0|,0|348|13|,0|16|5|,0|0|0|
92,0|1|2|,0|332|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|332|8|,nan|nan|nan|,nan|nan|nan|,0|0|340|,0|0|0|,3453|0|340|,0|0|0|,372|0|28|,0|0|0|,0|0|0|,372|0|28|,0|0|0|,0|0|0|,363|0|28|,9|0|16|,0|0|0|
93,0|1|2|,354|0|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|12|,nan|nan|nan|,nan|nan|nan|,0|354|12|,0|0|0|,0|354|12|,0|0|0|,0|354|12|,0|0|0|,0|0|0|,0|354|12|,0|0|0|,0|0|0|,0|349|12|,0|14|6|,0|0|0|
94,0|1|2|,0|335|6|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|335|6|,nan|nan|nan|,nan|nan|nan|,0|0|341|,0|0|0|,4669|0|341|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,357|0|30|,9|0|10|,0|0|0|
95,0|1|2|,348|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,348|0|20|,nan|nan|nan|,nan|nan|nan|,0|348|20|,0|0|0|,0|348|20|,0|0|0|,0|348|20|,0|0|0|,0|0|0|,0|348|20|,0|0|0|,0|0|0|,0|348|20|,0|23|11|,0|0|0|
96,0|1|2|,0|325|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|9|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,3382|0|334|,0|0|0|,362|0|38|,0|0|0|,0|0|0|,362|0|38|,0|0|0|,0|0|0|,352|0|38|,6|0|18|,0|0|0|
97,0|1|2|,346|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|0|20|,nan|nan|nan|,nan|nan|nan|,0|346|20|,0|0|0|,0|346|20|,0|0|0|,0|346|20|,0|0|0|,0|0|0|,0|346|20|,0|0|0|,0|0|0|,0|335|20|,0|16|8|,0|0|0|
98,0|1|2|,0|319|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|12|,nan|nan|nan|,nan|nan|nan|,0|0|331|,0|0|0|,2551|0|331|,0|0|0|,351|0|49|,0|0|0|,0|0|0|,351|0|49|,0|0|0|,0|0|0|,339|0|48|,2|0|23|,0|0|0|
99,0|1|2|,337|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,337|0|25|,nan|nan|nan|,nan|nan|nan|,0|337|25|,0|0|0|,0|337|25|,0|0|0|,0|337|25|,0|0|0|,0|0|0|,0|337|25|,0|0|0|,0|0|0|,0|333|24|,0|20|10|,0|0|0|
100,0|1|2|,0|313|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|313|14|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
