Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
74,0|1|2|,3926|4505|495|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3926|4505|495|,nan|nan|nan|,nan|nan|nan|,0|3926|5000|,0|0|0|,46228|3926|5000|,0|0|0|,6456|2508|938|,0|0|0|,0|0|0|,6456|2508|938|,0|0|0|,0|0|0|,6343|2493|929|,149|99|382|,0|0|0|
75,0|1|2|,6194|2394|547|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6194|2394|547|,nan|nan|nan|,nan|nan|nan|,0|6194|2941|,0|0|0|,25718|6194|2941|,0|0|0|,4161|4776|757|,0|0|0|,0|0|0|,4161|4776|757|,0|0|0|,0|0|0|,4111|4739|747|,76|256|276|,0|0|0|
76,0|1|2|,4035|4483|471|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,4035|4483|471|,nan|nan|nan|,nan|nan|nan|,0|4035|4954|,0|0|0|,41651|4035|4954|,0|0|0|,6425|2539|957|,0|0|0|,0|0|0|,6425|2539|957|,0|0|0|,0|0|0|,6313|2518|945|,149|127|395|,0|0|0|
77,0|1|2|,6164|2391|550|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6164|2391|550|,nan|nan|nan|,nan|nan|nan|,0|6164|2941|,0|0|0|,22204|6164|2941|,0|0|0|,4097|4739|843|,0|0|0|,0|0|0|,4097|4739|843|,0|0|0|,0|0|0|,4018|4715|834|,59|263|335|,0|0|0|
78,0|1|2|,3959|4452|499|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3959|4452|499|,nan|nan|nan|,nan|nan|nan|,0|3959|4951|,0|0|0|,41644|3959|4951|,0|0|0|,6535|2439|928|,0|0|0|,0|0|0|,6535|2439|928|,0|0|0|,0|0|0|,6425|2395|910|,134|119|379|,0|0|0|
79,0|1|2|,6291|2276|531|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6291|2276|531|,nan|nan|nan|,nan|nan|nan|,0|6291|2807|,0|0|0|,22156|6291|2807|,0|0|0|,4110|4763|804|,0|0|0|,0|0|0|,4110|4763|804|,0|0|0|,0|0|0|,4028|4727|798|,74|243|297|,0|0|0|
80,0|1|2|,3954|4484|501|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3954|4484|501|,nan|nan|nan|,nan|nan|nan|,0|3954|4985|,0|0|0|,45600|3954|4985|,0|0|0|,6585|2411|890|,0|0|0|,0|0|0|,6585|2411|890|,0|0|0|,0|0|0|,6474|2393|872|,123|137|351|,0|0|0|
81,0|1|2|,6351|2256|521|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6351|2256|521|,nan|nan|nan|,nan|nan|nan|,0|6351|2777|,0|0|0|,21893|6351|2777|,0|0|0|,3985|4966|787|,0|0|0|,0|0|0|,3985|4966|787|,0|0|0|,0|0|0|,3915|4928|775|,81|250|317|,0|0|0|
82,0|1|2|,3834|4678|458|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3834|4678|458|,nan|nan|nan|,nan|nan|nan|,0|3834|5136|,0|0|0|,47904|3834|5136|,0|0|0|,6676|2357|858|,0|0|0|,0|0|0|,6676|2357|858|,0|0|0|,0|0|0|,6563|2334|842|,139|107|321|,0|0|0|
83,0|1|2|,6424|2227|521|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6424|2227|521|,nan|nan|nan|,nan|nan|nan|,0|6424|2748|,0|0|0|,22269|6424|2748|,0|0|0|,3816|5070|771|,0|0|0|,0|0|0|,3816|5070|771|,0|0|0|,0|0|0|,3762|5032|761|,72|267|317|,0|0|0|
84,0|1|2|,3690|4765|444|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3690|4765|444|,nan|nan|nan|,nan|nan|nan|,0|3690|5209|,0|0|0|,48008|3690|5209|,0|0|0|,6610|2402|890|,0|0|0|,0|0|0|,6610|2402|890|,0|0|0|,0|0|0|,6509|2381|878|,118|129|361|,0|0|0|
85,0|1|2|,6391|2252|517|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6391|2252|517|,nan|nan|nan|,nan|nan|nan|,0|6391|2769|,0|0|0|,18928|6391|2769|,0|0|0|,3827|5043|816|,0|0|0|,0|0|0|,3827|5043|816|,0|0|0|,0|0|0|,3772|5016|809|,81|258|312|,0|0|0|
86,0|1|2|,3691|4758|497|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3691|4758|497|,nan|nan|nan|,nan|nan|nan|,0|3691|5255|,0|0|0|,47800|3691|5255|,0|0|0|,6712|2295|911|,0|0|0|,0|0|0|,6712|2295|911|,0|0|0|,0|0|0|,6586|2270|890|,128|108|361|,0|0|0|
87,0|1|2|,6458|2162|529|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6458|2162|529|,nan|nan|nan|,nan|nan|nan|,0|6458|2691|,0|0|0|,20894|6458|2691|,0|0|0|,3708|5149|805|,0|0|0|,0|0|0|,3708|5149|805|,0|0|0|,0|0|0|,3642|5129|796|,77|242|354|,0|0|0|
88,0|1|2|,3565|4887|442|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3565|4887|442|,nan|nan|nan|,nan|nan|nan|,0|3565|5329|,0|0|0|,48803|3565|5329|,0|0|0|,6684|2265|932|,0|0|0|,0|0|0|,6684|2265|932|,0|0|0|,0|0|0|,6566|2254|923|,143|101|358|,0|0|0|
89,0|1|2|,6423|2153|565|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6423|2153|565|,nan|nan|nan|,nan|nan|nan|,0|6423|2718|,0|0|0|,20606|6423|2718|,0|0|0|,3793|5048|825|,0|0|0|,0|0|0|,3793|5048|825|,0|0|0|,0|0|0|,3719|5004|811|,81|241|343|,0|0|0|
90,0|1|2|,3638|4763|468|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3638|4763|468|,nan|nan|nan|,nan|nan|nan|,0|3638|5231|,0|0|0|,51576|3638|5231|,0|0|0|,6909|2185|823|,0|0|0|,0|0|0|,6909|2185|823|,0|0|0|,0|0|0|,6795|2158|813|,131|119|337|,0|0|0|
91,0|1|2|,6664|2039|476|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6664|2039|476|,nan|nan|nan|,nan|nan|nan|,0|6664|2515|,0|0|0|,21892|6664|2515|,0|0|0|,3937|5025|744|,0|0|0|,0|0|0|,3937|5025|744|,0|0|0|,0|0|0|,3861|4997|736|,85|263|296|,0|0|0|
92,0|1|2|,3776|4734|440|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3776|4734|440|,nan|nan|nan|,nan|nan|nan|,0|3776|5174|,0|0|0|,49243|3776|5174|,0|0|0|,6798|2185|913|,0|0|0|,0|0|0|,6798|2185|913|,0|0|0|,0|0|0|,6696|2173|894|,133|109|350|,0|0|0|
93,0|1|2|,6563|2064|544|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6563|2064|544|,nan|nan|nan|,nan|nan|nan|,0|6563|2608|,0|0|0|,20605|6563|2608|,0|0|0|,3913|5016|770|,0|0|0|,0|0|0|,3913|5016|770|,0|0|0|,0|0|0|,3855|4969|760|,82|264|285|,0|0|0|
94,0|1|2|,3773|4705|475|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3773|4705|475|,nan|nan|nan|,nan|nan|nan|,0|3773|5180|,0|0|0|,48396|3773|5180|,0|0|0|,6773|2233|923|,0|0|0|,0|0|0|,6773|2233|923|,0|0|0|,0|0|0|,6664|2212|909|,124|104|371|,0|0|0|
95,0|1|2|,6540|2108|538|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6540|2108|538|,nan|nan|nan|,nan|nan|nan|,0|6540|2646|,0|0|0|,22355|6540|2646|,0|0|0|,3905|5044|758|,0|0|0|,0|0|0|,3905|5044|758|,0|0|0|,0|0|0|,3824|5002|753|,66|226|303|,0|0|0|
96,0|1|2|,3758|4776|450|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3758|4776|450|,nan|nan|nan|,nan|nan|nan|,0|3758|5226|,0|0|0|,48398|3758|5226|,0|0|0|,6632|2391|865|,0|0|0|,0|0|0|,6632|2391|865|,0|0|0|,0|0|0|,6520|2352|854|,125|110|333|,0|0|0|
97,0|1|2|,6395|2242|521|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6395|2242|521|,nan|nan|nan|,nan|nan|nan|,0|6395|2763|,0|0|0|,21427|6395|2763|,0|0|0|,3853|5079|776|,0|0|0|,0|0|0|,3853|5079|776|,0|0|0|,0|0|0|,3796|5039|760|,67|245|313|,0|0|0|
98,0|1|2|,3729|4794|447|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3729|4794|447|,nan|nan|nan|,nan|nan|nan|,0|3729|5241|,0|0|0|,49314|3729|5241|,0|0|0|,6637|2346|882|,0|0|0|,0|0|0|,6637|2346|882|,0|0|0|,0|0|0|,6528|2317|875|,140|136|328|,0|0|0|
99,0|1|2|,6388|2181|547|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,6388|2181|547|,nan|nan|nan|,nan|nan|nan|,0|6388|2728|,0|0|0|,21303|6388|2728|,0|0|0|,3815|5098|804|,0|0|0|,0|0|0|,3815|5098|804|,0|0|0|,0|0|0|,3746|5067|793|,81|235|338|,0|0|0|
100,0|1|2|,3665|4832|455|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,3665|4832|455|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
