Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,0|339|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|339|14|,nan|nan|nan|,nan|nan|nan|,0|0|353|,0|0|0|,3749|0|353|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,11|0|15|,0|0|0|
81,0|1|2|,354|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|20|,nan|nan|nan|,nan|nan|nan|,0|354|20|,0|0|0|,0|354|20|,0|0|0|,0|354|20|,0|0|0|,0|0|0|,0|354|20|,0|0|0|,0|0|0|,0|346|20|,0|19|11|,0|0|0|
82,0|1|2|,0|327|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|327|9|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,3458|0|336|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,368|0|32|,3|0|17|,0|0|0|
83,0|1|2|,365|0|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,365|0|15|,nan|nan|nan|,nan|nan|nan|,0|365|15|,0|0|0|,0|365|15|,0|0|0|,0|365|15|,0|0|0|,0|0|0|,0|365|15|,0|0|0|,0|0|0|,0|363|15|,0|21|6|,0|0|0|
84,0|1|2|,0|342|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|342|9|,nan|nan|nan|,nan|nan|nan|,0|0|351|,0|0|0|,3143|0|351|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,8|0|17|,0|0|0|
85,0|1|2|,352|0|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,352|0|23|,nan|nan|nan|,nan|nan|nan|,0|352|23|,0|0|0|,0|352|23|,0|0|0|,0|352|23|,0|0|0|,0|0|0|,0|352|23|,0|0|0|,0|0|0|,0|349|22|,0|9|9|,0|0|0|
86,0|1|2|,0|340|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|340|13|,nan|nan|nan|,nan|nan|nan|,0|0|353|,0|0|0|,3961|0|353|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,363|0|37|,9|0|19|,0|0|0|
87,0|1|2|,354|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|18|,nan|nan|nan|,nan|nan|nan|,0|354|18|,0|0|0|,0|354|18|,0|0|0|,0|354|18|,0|0|0|,0|0|0|,0|354|18|,0|0|0|,0|0|0|,0|352|18|,0|15|8|,0|0|0|
88,0|1|2|,0|337|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|337|10|,nan|nan|nan|,nan|nan|nan|,0|0|347|,0|0|0|,3190|0|347|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,6|0|14|,0|0|0|
89,0|1|2|,354|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|26|,nan|nan|nan|,nan|nan|nan|,0|354|26|,0|0|0|,0|354|26|,0|0|0|,0|354|26|,0|0|0|,0|0|0|,0|354|26|,0|0|0|,0|0|0|,0|354|26|,0|8|12|,0|0|0|
90,0|1|2|,0|346|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|346|14|,nan|nan|nan|,nan|nan|nan|,0|0|360|,0|0|0|,3259|0|360|,0|0|0|,372|0|28|,0|0|0|,0|0|0|,372|0|28|,0|0|0|,0|0|0|,372|0|28|,7|0|8|,0|0|0|
91,0|1|2|,365|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,365|0|20|,nan|nan|nan|,nan|nan|nan|,0|365|20|,0|0|0|,0|365|20|,0|0|0|,0|365|20|,0|0|0|,0|0|0|,0|365|20|,0|0|0|,0|0|0|,0|361|20|,0|18|8|,0|0|0|
92,0|1|2|,0|343|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|343|12|,nan|nan|nan|,nan|nan|nan|,0|0|355|,0|0|0|,4730|0|355|,0|0|0|,377|0|23|,0|0|0|,0|0|0|,377|0|23|,0|0|0|,0|0|0|,377|0|23|,6|0|11|,0|0|0|
93,0|1|2|,371|0|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,371|0|12|,nan|nan|nan|,nan|nan|nan|,0|371|12|,0|0|0|,0|371|12|,0|0|0|,0|371|12|,0|0|0|,0|0|0|,0|371|12|,0|0|0|,0|0|0|,0|370|12|,0|18|5|,0|0|0|
94,0|1|2|,0|352|7|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|352|7|,nan|nan|nan|,nan|nan|nan|,0|0|359|,0|0|0|,3324|0|359|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,7|0|17|,0|0|0|
95,0|1|2|,349|0|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,349|0|27|,nan|nan|nan|,nan|nan|nan|,0|349|27|,0|0|0|,0|349|27|,0|0|0|,0|349|27|,0|0|0|,0|0|0|,0|349|27|,0|0|0|,0|0|0|,0|341|27|,0|19|8|,0|0|0|
96,0|1|2|,0|322|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|19|,nan|nan|nan|,nan|nan|nan|,0|0|341|,0|0|0|,2333|0|341|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,345|0|55|,7|0|22|,0|0|0|
97,0|1|2|,338|0|33|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,338|0|33|,nan|nan|nan|,nan|nan|nan|,0|338|33|,0|0|0|,0|338|33|,0|0|0|,0|338|33|,0|0|0|,0|0|0|,0|338|33|,0|0|0|,0|0|0|,0|335|33|,0|21|12|,0|0|0|
98,0|1|2|,0|314|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|314|21|,nan|nan|nan|,nan|nan|nan|,0|0|335|,0|0|0|,3781|0|335|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,10|0|13|,0|0|0|
99,0|1|2|,355|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,355|0|22|,nan|nan|nan|,nan|nan|nan|,0|355|22|,0|0|0|,0|355|22|,0|0|0|,0|355|22|,0|0|0|,0|0|0|,0|355|22|,0|0|0|,0|0|0|,0|348|22|,0|29|8|,0|0|0|
100,0|1|2|,0|319|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|14|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
