Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,354|0|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,354|0|14|,nan|nan|nan|,nan|nan|nan|,0|354|14|,0|0|0|,0|354|14|,0|0|0|,0|354|14|,0|0|0|,0|0|0|,0|354|14|,0|0|0|,0|0|0|,0|354|14|,0|16|6|,0|0|0|
81,0|1|2|,0|338|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|338|8|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,2982|0|346|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,342|0|42|,9|0|19|,0|0|0|
82,0|1|2|,333|0|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,333|0|23|,nan|nan|nan|,nan|nan|nan|,0|333|23|,0|0|0|,0|333|23|,0|0|0|,0|333|23|,0|0|0|,0|0|0|,0|333|23|,0|0|0|,0|0|0|,0|333|23|,0|20|10|,0|0|0|
83,0|1|2|,0|313|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|313|13|,nan|nan|nan|,nan|nan|nan|,0|0|326|,0|0|0|,3073|0|326|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,350|0|27|,7|0|12|,0|0|0|
84,0|1|2|,343|0|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|0|15|,nan|nan|nan|,nan|nan|nan|,0|343|15|,0|0|0|,0|343|15|,0|0|0|,0|343|15|,0|0|0|,0|0|0|,0|343|15|,0|0|0|,0|0|0|,0|343|15|,0|18|10|,0|0|0|
85,0|1|2|,0|325|5|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|5|,nan|nan|nan|,nan|nan|nan|,0|0|330|,0|0|0|,3632|0|330|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,346|0|31|,10|0|12|,0|0|0|
86,0|1|2|,336|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,336|0|19|,nan|nan|nan|,nan|nan|nan|,0|336|19|,0|0|0|,0|336|19|,0|0|0|,0|336|19|,0|0|0|,0|0|0|,0|336|19|,0|0|0|,0|0|0|,0|336|19|,0|16|7|,0|0|0|
87,0|1|2|,0|320|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|320|12|,nan|nan|nan|,nan|nan|nan|,0|0|332|,0|0|0|,3469|0|332|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,354|0|31|,7|0|14|,0|0|0|
88,0|1|2|,347|0|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,347|0|17|,nan|nan|nan|,nan|nan|nan|,0|347|17|,0|0|0|,0|347|17|,0|0|0|,0|347|17|,0|0|0|,0|0|0|,0|347|17|,0|0|0|,0|0|0|,0|347|17|,0|18|4|,0|0|0|
89,0|1|2|,0|329|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|329|13|,nan|nan|nan|,nan|nan|nan|,0|0|342|,0|0|0|,3394|0|342|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,352|0|38|,3|0|13|,0|0|0|
90,0|1|2|,349|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,349|0|25|,nan|nan|nan|,nan|nan|nan|,0|349|25|,0|0|0|,0|349|25|,0|0|0|,0|349|25|,0|0|0|,0|0|0|,0|349|25|,0|0|0|,0|0|0|,0|349|25|,0|16|12|,0|0|0|
91,0|1|2|,0|333|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|333|13|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,3467|0|346|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,364|0|29|,9|0|6|,0|0|0|
92,0|1|2|,355|0|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,355|0|23|,nan|nan|nan|,nan|nan|nan|,0|355|23|,0|0|0|,0|355|23|,0|0|0|,0|355|23|,0|0|0|,0|0|0|,0|355|23|,0|0|0|,0|0|0|,0|355|23|,0|12|8|,0|0|0|
93,0|1|2|,0|343|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|343|15|,nan|nan|nan|,nan|nan|nan|,0|0|358|,0|0|0|,4571|0|358|,0|0|0|,360|0|41|,0|0|0|,0|0|0|,360|0|41|,0|0|0|,0|0|0|,339|0|38|,11|0|18|,0|0|0|
94,0|1|2|,328|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,328|0|20|,nan|nan|nan|,nan|nan|nan|,0|328|20|,0|0|0|,0|328|20|,0|0|0|,0|328|20|,0|0|0|,0|0|0|,0|328|20|,0|0|0|,0|0|0|,0|328|20|,0|18|6|,0|0|0|
95,0|1|2|,0|310|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|310|14|,nan|nan|nan|,nan|nan|nan|,0|0|324|,0|0|0|,3760|0|324|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,331|0|53|,7|0|21|,0|0|0|
96,0|1|2|,324|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,324|0|32|,nan|nan|nan|,nan|nan|nan|,0|324|32|,0|0|0|,0|324|32|,0|0|0|,0|324|32|,0|0|0|,0|0|0|,0|324|32|,0|0|0|,0|0|0|,0|324|32|,0|16|13|,0|0|0|
97,0|1|2|,0|308|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|308|19|,nan|nan|nan|,nan|nan|nan|,0|0|327|,0|0|0|,4233|0|327|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,368|0|32|,0|0|0|,0|0|0|,352|0|30|,4|0|11|,0|0|0|
98,0|1|2|,348|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,348|0|19|,nan|nan|nan|,nan|nan|nan|,0|348|19|,0|0|0|,0|348|19|,0|0|0|,0|348|19|,0|0|0|,0|0|0|,0|348|19|,0|0|0|,0|0|0|,0|348|19|,0|16|13|,0|0|0|
99,0|1|2|,0|332|6|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|332|6|,nan|nan|nan|,nan|nan|nan|,0|0|338|,0|0|0|,2838|0|338|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,348|0|36|,7|0|18|,0|0|0|
100,0|1|2|,341|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|18|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
