Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
75,0|1|2|,1026|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,1026|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|1026|0|,0|0|0|,0|1026|0|,0|0|0|,0|1026|0|,0|0|0|,0|0|0|,0|1026|0|,0|0|0|,0|0|0|,0|1026|0|,0|107|0|,107|0|0|
76,0|1|2|,0|919|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|919|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|919|,0|0|0|,1810|0|919|,0|0|0|,1377|0|724|,0|0|724|,724|0|0|,1377|0|0|,0|0|0|,0|0|0|,1377|0|0|,271|0|0|,271|0|0|
77,0|1|2|,1106|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,1106|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|1106|0|,0|0|0|,0|1106|0|,0|0|0|,0|1106|0|,0|0|0|,0|0|0|,0|1106|0|,0|0|0|,0|0|0|,0|1106|0|,0|106|0|,106|0|0|
78,0|1|2|,0|1000|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|1000|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|1000|,0|0|0|,2148|0|1000|,0|0|0|,1427|0|674|,0|0|674|,674|0|0|,1427|0|0|,0|0|0|,0|0|0|,1427|0|0|,293|0|0|,293|0|0|
79,0|1|2|,1134|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,1134|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|1134|0|,0|0|0|,0|1134|0|,0|0|0|,0|1134|0|,0|0|0|,0|0|0|,0|1134|0|,0|0|0|,0|0|0|,0|1134|0|,0|127|0|,127|0|0|
80,0|1|2|,0|1007|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|1007|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|1007|,0|0|0|,1296|0|1007|,0|0|0|,1162|0|913|,0|0|913|,913|0|0|,1162|0|0|,0|0|0|,0|0|0|,1162|0|0|,247|0|0|,247|0|0|
81,0|1|2|,915|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,915|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|915|0|,0|0|0|,0|915|0|,0|0|0|,0|915|0|,0|0|0|,0|0|0|,0|915|0|,0|0|0|,0|0|0|,0|915|0|,0|88|0|,88|0|0|
82,0|1|2|,0|827|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|827|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|827|,0|0|0|,1362|0|827|,0|0|0|,1241|0|762|,0|0|762|,762|0|0|,1241|0|0|,0|0|0|,0|0|0|,1241|0|0|,258|0|0|,258|0|0|
83,0|1|2|,983|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,983|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|983|0|,0|0|0|,0|983|0|,0|0|0|,0|983|0|,0|0|0|,0|0|0|,0|983|0|,0|0|0|,0|0|0|,0|983|0|,0|97|0|,97|0|0|
84,0|1|2|,0|886|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|886|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|886|,0|0|0|,1500|0|886|,0|0|0|,1229|0|745|,0|0|745|,745|0|0|,1229|0|0|,0|0|0|,0|0|0|,1229|0|0|,229|0|0|,229|0|0|
85,0|1|2|,1000|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,1000|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|1000|0|,0|0|0|,0|1000|0|,0|0|0|,0|1000|0|,0|0|0|,0|0|0|,0|1000|0|,0|0|0|,0|0|0|,0|1000|0|,0|98|0|,98|0|0|
86,0|1|2|,0|902|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|902|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|902|,0|0|0|,1690|0|902|,0|0|0|,1319|0|714|,0|0|714|,714|0|0|,1319|0|0|,0|0|0|,0|0|0|,1319|0|0|,270|0|0|,270|0|0|
87,0|1|2|,1049|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,1049|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|1049|0|,0|0|0|,0|1049|0|,0|0|0|,0|1049|0|,0|0|0|,0|0|0|,0|1049|0|,0|0|0|,0|0|0|,0|1049|0|,0|103|0|,103|0|0|
88,0|1|2|,0|946|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|946|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|946|,0|0|0|,861|0|946|,0|0|0|,855|0|942|,0|0|942|,942|0|0|,855|0|0|,0|0|0|,0|0|0|,855|0|0|,165|0|0|,165|0|0|
89,0|1|2|,690|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,690|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|690|0|,0|0|0|,0|690|0|,0|0|0|,0|690|0|,0|0|0|,0|0|0|,0|690|0|,0|0|0|,0|0|0|,0|690|0|,0|52|0|,52|0|0|
90,0|1|2|,0|638|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|638|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|638|,0|0|0|,584|0|638|,0|0|0|,584|0|638|,0|0|638|,638|0|0|,584|0|0|,0|0|0|,0|0|0|,584|0|0|,116|0|0|,116|0|0|
91,0|1|2|,468|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,468|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|468|0|,0|0|0|,0|468|0|,0|0|0|,0|468|0|,0|0|0|,0|0|0|,0|468|0|,0|0|0|,0|0|0|,0|468|0|,0|46|0|,46|0|0|
92,0|1|2|,0|422|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|422|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|422|,0|0|0|,1286|0|422|,0|0|0|,1272|0|421|,0|0|421|,421|0|0|,1272|0|0|,0|0|0|,0|0|0|,1272|0|0|,247|0|0|,247|0|0|
93,0|1|2|,1025|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,1025|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|1025|0|,0|0|0|,0|1025|0|,0|0|0|,0|1025|0|,0|0|0|,0|0|0|,0|1025|0|,0|0|0|,0|0|0|,0|1025|0|,0|99|0|,99|0|0|
94,0|1|2|,0|926|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|926|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|926|,0|0|0|,1311|0|926|,0|0|0|,1138|0|828|,0|0|828|,828|0|0|,1138|0|0|,0|0|0|,0|0|0|,1138|0|0|,230|0|0|,230|0|0|
95,0|1|2|,908|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,908|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|908|0|,0|0|0|,0|908|0|,0|0|0|,0|908|0|,0|0|0|,0|0|0|,0|908|0|,0|0|0|,0|0|0|,0|908|0|,0|91|0|,91|0|0|
96,0|1|2|,0|817|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|817|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|817|,0|0|0|,1507|0|817|,0|0|0|,1282|0|702|,0|0|702|,702|0|0|,1282|0|0|,0|0|0|,0|0|0|,1282|0|0|,251|0|0|,251|0|0|
97,0|1|2|,1031|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,1031|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|1031|0|,0|0|0|,0|1031|0|,0|0|0|,0|1031|0|,0|0|0|,0|0|0|,0|1031|0|,0|0|0|,0|0|0|,0|1031|0|,0|102|0|,102|0|0|
98,0|1|2|,0|929|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|929|0|,nan|31.0|nan|,nan|0.0|nan|,0|0|929|,0|0|0|,1647|0|929|,0|0|0|,1301|0|749|,0|0|749|,749|0|0|,1301|0|0|,0|0|0|,0|0|0|,1301|0|0|,248|0|0|,248|0|0|
99,0|1|2|,1053|0|0|,31.0|nan|nan|,0.0|nan|nan|,31.0|53.0|92.0|,1053|0|0|,31.0|nan|nan|,0.0|nan|nan|,0|1053|0|,0|0|0|,0|1053|0|,0|0|0|,0|1053|0|,0|0|0|,0|0|0|,0|1053|0|,0|0|0|,0|0|0|,0|1053|0|,0|101|0|,101|0|0|
100,0|1|2|,0|952|0|,nan|31.0|nan|,nan|0.0|nan|,31.0|53.0|92.0|,0|952|0|,nan|31.0|nan|,nan|0.0|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
