Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,345|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,345|0|32|,nan|nan|nan|,nan|nan|nan|,0|345|32|,0|0|0|,0|345|32|,0|0|0|,0|345|32|,0|0|0|,0|0|0|,0|345|32|,0|0|0|,0|0|0|,0|339|32|,0|10|15|,0|0|0|
81,0|1|2|,0|329|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|329|17|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,3361|0|346|,0|0|0|,374|0|26|,0|0|0|,0|0|0|,374|0|26|,0|0|0|,0|0|0|,374|0|26|,10|0|13|,0|0|0|
82,0|1|2|,364|0|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,364|0|13|,nan|nan|nan|,nan|nan|nan|,0|364|13|,0|0|0|,0|364|13|,0|0|0|,0|364|13|,0|0|0|,0|0|0|,0|364|13|,0|0|0|,0|0|0|,0|363|12|,0|14|5|,0|0|0|
83,0|1|2|,0|349|7|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|349|7|,nan|nan|nan|,nan|nan|nan|,0|0|356|,0|0|0|,2718|0|356|,0|0|0|,347|0|53|,0|0|0|,0|0|0|,347|0|53|,0|0|0|,0|0|0|,347|0|53|,6|0|24|,0|0|0|
84,0|1|2|,341|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|29|,nan|nan|nan|,nan|nan|nan|,0|341|29|,0|0|0|,0|341|29|,0|0|0|,0|341|29|,0|0|0|,0|0|0|,0|341|29|,0|0|0|,0|0|0|,0|339|29|,0|19|10|,0|0|0|
85,0|1|2|,0|320|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|320|19|,nan|nan|nan|,nan|nan|nan|,0|0|339|,0|0|0|,4008|0|339|,0|0|0|,372|0|28|,0|0|0|,0|0|0|,372|0|28|,0|0|0|,0|0|0|,372|0|28|,9|0|9|,0|0|0|
86,0|1|2|,363|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,363|0|19|,nan|nan|nan|,nan|nan|nan|,0|363|19|,0|0|0|,0|363|19|,0|0|0|,0|363|19|,0|0|0|,0|0|0|,0|363|19|,0|0|0|,0|0|0|,0|356|18|,0|21|6|,0|0|0|
87,0|1|2|,0|335|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|335|12|,nan|nan|nan|,nan|nan|nan|,0|0|347|,0|0|0|,2945|0|347|,0|0|0|,351|0|49|,0|0|0|,0|0|0|,351|0|49|,0|0|0|,0|0|0|,351|0|49|,5|0|19|,0|0|0|
88,0|1|2|,346|0|30|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|0|30|,nan|nan|nan|,nan|nan|nan|,0|346|30|,0|0|0|,0|346|30|,0|0|0|,0|346|30|,0|0|0|,0|0|0|,0|346|30|,0|0|0|,0|0|0|,0|346|30|,0|15|14|,0|0|0|
89,0|1|2|,0|331|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|331|16|,nan|nan|nan|,nan|nan|nan|,0|0|347|,0|0|0|,2501|0|347|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,352|0|48|,7|0|19|,0|0|0|
90,0|1|2|,345|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,345|0|29|,nan|nan|nan|,nan|nan|nan|,0|345|29|,0|0|0|,0|345|29|,0|0|0|,0|345|29|,0|0|0|,0|0|0|,0|345|29|,0|0|0|,0|0|0|,0|334|28|,0|15|11|,0|0|0|
91,0|1|2|,0|319|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|17|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,2831|0|336|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,9|0|20|,0|0|0|
92,0|1|2|,346|0|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|0|25|,nan|nan|nan|,nan|nan|nan|,0|346|25|,0|0|0|,0|346|25|,0|0|0|,0|346|25|,0|0|0|,0|0|0|,0|346|25|,0|0|0|,0|0|0|,0|343|25|,0|14|11|,0|0|0|
93,0|1|2|,0|329|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|329|14|,nan|nan|nan|,nan|nan|nan|,0|0|343|,0|0|0|,2725|0|343|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,8|0|16|,0|0|0|
94,0|1|2|,347|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,347|0|29|,nan|nan|nan|,nan|nan|nan|,0|347|29|,0|0|0|,0|347|29|,0|0|0|,0|347|29|,0|0|0|,0|0|0|,0|347|29|,0|0|0|,0|0|0|,0|346|29|,0|20|10|,0|0|0|
95,0|1|2|,0|326|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|19|,nan|nan|nan|,nan|nan|nan|,0|0|345|,0|0|0|,3387|0|345|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,2|0|15|,0|0|0|
96,0|1|2|,365|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,365|0|18|,nan|nan|nan|,nan|nan|nan|,0|365|18|,0|0|0|,0|365|18|,0|0|0|,0|365|18|,0|0|0|,0|0|0|,0|365|18|,0|0|0|,0|0|0|,0|361|16|,0|20|5|,0|0|0|
97,0|1|2|,0|341|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|341|11|,nan|nan|nan|,nan|nan|nan|,0|0|352|,0|0|0|,3602|0|352|,0|0|0|,373|0|27|,0|0|0|,0|0|0|,373|0|27|,0|0|0|,0|0|0|,373|0|27|,8|0|15|,0|0|0|
98,0|1|2|,365|0|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,365|0|12|,nan|nan|nan|,nan|nan|nan|,0|365|12|,0|0|0|,0|365|12|,0|0|0|,0|365|12|,0|0|0|,0|0|0|,0|365|12|,0|0|0|,0|0|0|,0|359|12|,0|15|6|,0|0|0|
99,0|1|2|,0|344|6|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|344|6|,nan|nan|nan|,nan|nan|nan|,0|0|350|,0|0|0|,4313|0|350|,0|0|0|,374|0|26|,0|0|0|,0|0|0|,374|0|26|,0|0|0|,0|0|0|,374|0|26|,7|0|7|,0|0|0|
100,0|1|2|,367|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,367|0|19|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
