Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
75,0|1|2|,254|79|26|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,254|79|26|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|254|105|,0|0|0|,727|254|105|,0|0|0|,250|115|35|,0|0|0|,0|0|0|,250|115|35|,0|0|0|,0|0|0|,238|111|35|,6|3|14|,0|0|0|
76,0|1|2|,232|108|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,232|108|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|232|129|,0|0|0|,1010|232|129|,0|0|0|,265|99|36|,0|0|0|,0|0|0|,265|99|36|,0|0|0|,0|0|0|,259|96|35|,4|5|14|,0|0|0|
77,0|1|2|,255|91|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,255|91|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|255|112|,0|0|0|,553|255|112|,0|0|0|,210|137|53|,0|0|0|,0|0|0|,210|137|53|,0|0|0|,0|0|0|,208|129|53|,8|3|19|,0|0|0|
78,0|1|2|,200|126|34|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,200|126|34|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|200|160|,0|0|0|,1470|200|160|,0|0|0|,255|91|42|,0|0|0|,0|0|0|,255|91|42|,0|0|0|,0|0|0|,252|82|38|,11|3|15|,0|0|0|
79,0|1|2|,241|79|23|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,241|79|23|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|241|102|,0|0|0|,777|241|102|,0|0|0|,165|189|32|,0|0|0|,0|0|0|,165|189|32|,0|0|0|,0|0|0|,164|186|31|,1|10|13|,0|0|0|
80,0|1|2|,163|176|18|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,163|176|18|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|163|194|,0|0|0|,1771|163|194|,0|0|0|,283|84|31|,0|0|0|,0|0|0|,283|84|31|,0|0|0|,0|0|0|,277|68|29|,4|3|9|,0|0|0|
81,0|1|2|,273|65|20|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,273|65|20|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|273|85|,0|0|0|,649|273|85|,0|0|0|,170|186|28|,0|0|0|,0|0|0|,170|186|28|,0|0|0|,0|0|0|,170|186|28|,8|16|15|,0|0|0|
82,0|1|2|,162|170|13|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,162|170|13|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|162|183|,0|0|0|,1190|162|183|,0|0|0|,270|84|46|,0|0|0|,0|0|0|,270|84|46|,0|0|0|,0|0|0|,266|72|45|,6|6|20|,0|0|0|
83,0|1|2|,260|66|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,260|66|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|260|91|,0|0|0|,625|260|91|,0|0|0|,139|196|38|,0|0|0|,0|0|0|,139|196|38|,0|0|0|,0|0|0|,138|194|38|,5|11|12|,0|0|0|
84,0|1|2|,133|183|26|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,133|183|26|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|133|209|,0|0|0|,2107|133|209|,0|0|0|,316|52|32|,0|0|0|,0|0|0|,316|52|32|,0|0|0|,0|0|0|,309|52|32|,5|3|11|,0|0|0|
85,0|1|2|,304|49|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,304|49|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|304|70|,0|0|0|,279|304|70|,0|0|0|,113|247|37|,0|0|0|,0|0|0|,113|247|37|,0|0|0|,0|0|0|,113|237|34|,3|6|15|,0|0|0|
86,0|1|2|,110|231|19|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,110|231|19|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|110|250|,0|0|0|,2287|110|250|,0|0|0|,341|23|36|,0|0|0|,0|0|0|,341|23|36|,0|0|0|,0|0|0|,332|23|35|,5|0|18|,0|0|0|
87,0|1|2|,327|23|17|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,327|23|17|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|327|40|,0|0|0|,208|327|40|,0|0|0|,116|251|26|,0|0|0|,0|0|0|,116|251|26|,0|0|0|,0|0|0|,114|241|25|,1|14|9|,0|0|0|
88,0|1|2|,113|227|16|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,113|227|16|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|113|243|,0|0|0|,2740|113|243|,0|0|0|,336|34|30|,0|0|0|,0|0|0|,336|34|30|,0|0|0|,0|0|0|,331|32|30|,5|0|13|,0|0|0|
89,0|1|2|,326|32|17|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,326|32|17|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|326|49|,0|0|0|,289|326|49|,0|0|0|,137|232|26|,0|0|0|,0|0|0|,137|232|26|,0|0|0|,0|0|0|,130|221|24|,6|9|11|,0|0|0|
90,0|1|2|,124|212|13|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,124|212|13|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|124|225|,0|0|0|,1603|124|225|,0|0|0|,315|33|52|,0|0|0|,0|0|0|,315|33|52|,0|0|0|,0|0|0|,305|31|52|,2|1|19|,0|0|0|
91,0|1|2|,303|30|33|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,303|30|33|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|303|63|,0|0|0|,436|303|63|,0|0|0|,180|176|37|,0|0|0|,0|0|0|,180|176|37|,0|0|0|,0|0|0|,177|164|36|,9|12|11|,0|0|0|
92,0|1|2|,168|152|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,168|152|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|168|177|,0|0|0|,1853|168|177|,0|0|0|,320|42|38|,0|0|0|,0|0|0|,320|42|38|,0|0|0|,0|0|0|,309|39|38|,7|1|13|,0|0|0|
93,0|1|2|,302|38|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,302|38|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|302|63|,0|0|0|,437|302|63|,0|0|0|,176|180|33|,0|0|0|,0|0|0|,176|180|33|,0|0|0|,0|0|0|,175|169|33|,2|12|11|,0|0|0|
94,0|1|2|,173|157|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,173|157|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|173|179|,0|0|0|,1989|173|179|,0|0|0|,328|44|28|,0|0|0|,0|0|0|,328|44|28|,0|0|0|,0|0|0|,318|44|28|,10|3|12|,0|0|0|
95,0|1|2|,308|41|16|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,308|41|16|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|308|57|,0|0|0|,388|308|57|,0|0|0|,182|186|32|,0|0|0|,0|0|0|,182|186|32|,0|0|0|,0|0|0|,176|184|31|,4|3|15|,0|0|0|
96,0|1|2|,172|181|16|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,172|181|16|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|172|197|,0|0|0|,1459|172|197|,0|0|0|,318|44|38|,0|0|0|,0|0|0|,318|44|38|,0|0|0|,0|0|0|,315|44|37|,5|1|15|,0|0|0|
97,0|1|2|,310|43|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,310|43|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|310|65|,0|0|0|,239|310|65|,0|0|0|,119|244|33|,0|0|0|,0|0|0|,119|244|33|,0|0|0|,0|0|0|,117|237|33|,4|15|12|,0|0|0|
98,0|1|2|,113|222|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,113|222|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|113|243|,0|0|0|,2070|113|243|,0|0|0|,329|27|44|,0|0|0|,0|0|0|,329|27|44|,0|0|0|,0|0|0|,320|27|44|,5|2|16|,0|0|0|
99,0|1|2|,315|25|28|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,315|25|28|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|315|53|,0|0|0|,176|315|53|,0|0|0|,111|242|35|,0|0|0|,0|0|0|,111|242|35|,0|0|0|,0|0|0|,110|241|34|,4|10|15|,0|0|0|
100,0|1|2|,106|231|19|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,106|231|19|,31.0|31.0|31.0|,0.0|0.0|0.0|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
