Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
75,0|1|2|,308|33|13|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,308|33|13|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|308|46|,0|0|0|,486|308|46|,0|0|0|,209|173|18|,0|0|0|,0|0|0|,209|173|18|,0|0|0|,0|0|0|,205|168|17|,0|7|6|,0|0|0|
76,0|1|2|,205|161|11|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,205|161|11|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|205|172|,0|0|0|,1171|205|172|,0|0|0|,289|64|46|,0|0|0|,0|0|0|,289|64|46|,0|0|0|,0|0|0|,284|63|44|,5|1|17|,0|0|0|
77,0|1|2|,279|62|27|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,279|62|27|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|279|89|,0|0|0|,604|279|89|,0|0|0|,250|123|27|,0|0|0|,0|0|0|,250|123|27|,0|0|0|,0|0|0|,236|119|26|,6|1|11|,0|0|0|
78,0|1|2|,230|118|15|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,230|118|15|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|230|133|,0|0|0|,1519|230|133|,0|0|0|,287|80|33|,0|0|0|,0|0|0|,287|80|33|,0|0|0|,0|0|0|,283|77|33|,5|6|13|,0|0|0|
79,0|1|2|,278|71|20|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,278|71|20|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|278|91|,0|0|0|,597|278|91|,0|0|0|,195|167|38|,0|0|0|,0|0|0|,195|167|38|,0|0|0|,0|0|0|,184|157|37|,3|11|18|,0|0|0|
80,0|1|2|,181|146|19|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,181|146|19|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|181|165|,0|0|0|,1932|181|165|,0|0|0|,284|81|33|,0|0|0|,0|0|0|,284|81|33|,0|0|0|,0|0|0|,270|65|33|,2|6|12|,0|0|0|
81,0|1|2|,268|59|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,268|59|21|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|268|80|,0|0|0|,776|268|80|,0|0|0|,189|184|27|,0|0|0|,0|0|0|,189|184|27|,0|0|0|,0|0|0|,181|170|26|,4|10|9|,0|0|0|
82,0|1|2|,177|160|17|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,177|160|17|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|177|177|,0|0|0|,1307|177|177|,0|0|0|,240|90|44|,0|0|0|,0|0|0|,240|90|44|,0|0|0|,0|0|0|,238|84|43|,3|7|9|,0|0|0|
83,0|1|2|,235|77|34|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,235|77|34|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|235|111|,0|0|0|,616|235|111|,0|0|0|,160|175|54|,0|0|0|,0|0|0|,160|175|54|,0|0|0|,0|0|0|,157|171|52|,2|8|15|,0|0|0|
84,0|1|2|,155|163|37|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,155|163|37|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|155|200|,0|0|0|,1751|155|200|,0|0|0|,305|55|40|,0|0|0|,0|0|0|,305|55|40|,0|0|0|,0|0|0|,285|48|35|,0|2|13|,0|0|0|
85,0|1|2|,285|46|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,285|46|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|285|68|,0|0|0|,416|285|68|,0|0|0|,168|186|42|,0|0|0|,0|0|0|,168|186|42|,0|0|0|,0|0|0|,167|175|41|,3|7|14|,0|0|0|
86,0|1|2|,164|168|27|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,164|168|27|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|164|195|,0|0|0|,1559|164|195|,0|0|0|,305|51|44|,0|0|0|,0|0|0|,305|51|44|,0|0|0|,0|0|0|,296|47|42|,7|3|20|,0|0|0|
87,0|1|2|,289|44|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,289|44|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|289|66|,0|0|0|,576|289|66|,0|0|0|,172|179|33|,0|0|0|,0|0|0|,172|179|33|,0|0|0|,0|0|0|,172|178|33|,1|8|15|,0|0|0|
88,0|1|2|,171|170|18|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,171|170|18|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|171|188|,0|0|0|,1817|171|188|,0|0|0|,314|56|30|,0|0|0|,0|0|0|,314|56|30|,0|0|0|,0|0|0|,301|54|30|,6|2|10|,0|0|0|
89,0|1|2|,295|52|20|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,295|52|20|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|295|72|,0|0|0|,459|295|72|,0|0|0|,188|184|28|,0|0|0|,0|0|0|,188|184|28|,0|0|0|,0|0|0|,181|169|28|,2|9|10|,0|0|0|
90,0|1|2|,179|160|18|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,179|160|18|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|179|178|,0|0|0|,1681|179|178|,0|0|0|,306|58|36|,0|0|0|,0|0|0|,306|58|36|,0|0|0|,0|0|0|,295|52|33|,3|1|8|,0|0|0|
91,0|1|2|,292|51|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,292|51|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|292|76|,0|0|0|,393|292|76|,0|0|0|,137|206|42|,0|0|0|,0|0|0|,137|206|42|,0|0|0|,0|0|0|,135|201|40|,2|11|10|,0|0|0|
92,0|1|2|,133|190|30|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,133|190|30|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|133|220|,0|0|0|,2433|133|220|,0|0|0|,343|19|38|,0|0|0|,0|0|0|,343|19|38|,0|0|0|,0|0|0|,329|19|38|,11|0|15|,0|0|0|
93,0|1|2|,318|19|23|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,318|19|23|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|318|42|,0|0|0|,246|318|42|,0|0|0|,110|248|26|,0|0|0|,0|0|0|,110|248|26|,0|0|0|,0|0|0|,110|240|25|,2|10|11|,0|0|0|
94,0|1|2|,108|230|14|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,108|230|14|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|108|244|,0|0|0|,2025|108|244|,0|0|0|,330|22|48|,0|0|0|,0|0|0|,330|22|48|,0|0|0|,0|0|0|,321|20|45|,9|1|12|,0|0|0|
95,0|1|2|,312|19|33|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,312|19|33|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|312|52|,0|0|0|,208|312|52|,0|0|0|,124|222|40|,0|0|0|,0|0|0|,124|222|40|,0|0|0|,0|0|0|,123|214|39|,1|14|14|,0|0|0|
96,0|1|2|,122|200|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,122|200|25|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|122|225|,0|0|0|,1787|122|225|,0|0|0|,334|22|44|,0|0|0|,0|0|0|,334|22|44|,0|0|0|,0|0|0|,329|22|44|,7|0|22|,0|0|0|
97,0|1|2|,322|22|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,322|22|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|322|44|,0|0|0|,134|322|44|,0|0|0|,105|258|37|,0|0|0|,0|0|0|,105|258|37|,0|0|0|,0|0|0|,102|244|36|,3|12|19|,0|0|0|
98,0|1|2|,99|232|17|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,99|232|17|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|99|249|,0|0|0|,2000|99|249|,0|0|0|,347|18|35|,0|0|0|,0|0|0|,347|18|35|,0|0|0|,0|0|0|,338|18|35|,9|1|13|,0|0|0|
99,0|1|2|,329|17|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,329|17|22|,31.0|31.0|31.0|,0.0|0.0|0.0|,0|329|39|,0|0|0|,122|329|39|,0|0|0|,83|271|34|,0|0|0|,0|0|0|,83|271|34|,0|0|0|,0|0|0|,82|269|33|,2|10|13|,0|0|0|
100,0|1|2|,80|259|20|,31.0|31.0|31.0|,0.0|0.0|0.0|,31.0|53.0|92.0|,80|259|20|,31.0|31.0|31.0|,0.0|0.0|0.0|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
