Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,0|649|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|649|32|,nan|nan|nan|,nan|nan|nan|,0|0|681|,0|0|0|,6789|0|681|,0|0|0|,820|0|80|,0|0|0|,0|0|0|,820|0|80|,0|0|0|,0|0|0|,694|0|72|,11|0|27|,0|0|0|
81,0|1|2|,683|0|45|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,683|0|45|,nan|nan|nan|,nan|nan|nan|,0|683|45|,0|0|0|,0|683|45|,0|0|0|,0|683|45|,0|0|0|,0|0|0|,0|683|45|,0|0|0|,0|0|0|,0|672|45|,0|30|18|,0|0|0|
82,0|1|2|,0|642|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|642|27|,nan|nan|nan|,nan|nan|nan|,0|0|669|,0|0|0|,6274|0|669|,0|0|0|,821|0|79|,0|0|0|,0|0|0|,821|0|79|,0|0|0|,0|0|0|,714|0|71|,16|0|29|,0|0|0|
83,0|1|2|,698|0|42|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,698|0|42|,nan|nan|nan|,nan|nan|nan|,0|698|42|,0|0|0|,0|698|42|,0|0|0|,0|698|42|,0|0|0|,0|0|0|,0|698|42|,0|0|0|,0|0|0|,0|692|41|,0|37|19|,0|0|0|
84,0|1|2|,0|655|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|655|22|,nan|nan|nan|,nan|nan|nan|,0|0|677|,0|0|0|,7665|0|677|,0|0|0|,816|0|84|,0|0|0|,0|0|0|,816|0|84|,0|0|0|,0|0|0|,708|0|69|,20|0|20|,0|0|0|
85,0|1|2|,688|0|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,688|0|49|,nan|nan|nan|,nan|nan|nan|,0|688|49|,0|0|0|,0|688|49|,0|0|0|,0|688|49|,0|0|0|,0|0|0|,0|688|49|,0|0|0|,0|0|0|,0|670|47|,0|28|19|,0|0|0|
86,0|1|2|,0|642|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|642|28|,nan|nan|nan|,nan|nan|nan|,0|0|670|,0|0|0|,4108|0|670|,0|0|0|,759|0|141|,0|0|0|,0|0|0|,759|0|141|,0|0|0|,0|0|0|,660|0|120|,18|0|47|,0|0|0|
87,0|1|2|,642|0|73|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,642|0|73|,nan|nan|nan|,nan|nan|nan|,0|642|73|,0|0|0|,0|642|73|,0|0|0|,0|642|73|,0|0|0|,0|0|0|,0|642|73|,0|0|0|,0|0|0|,0|640|73|,0|25|36|,0|0|0|
88,0|1|2|,0|615|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|615|37|,nan|nan|nan|,nan|nan|nan|,0|0|652|,0|0|0|,6782|0|652|,0|0|0|,821|0|78|,0|0|0|,0|0|0|,821|0|78|,0|0|0|,0|0|0|,707|0|64|,5|0|29|,0|0|0|
89,0|1|2|,702|0|35|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,702|0|35|,nan|nan|nan|,nan|nan|nan|,0|702|35|,0|0|0|,0|702|35|,0|0|0|,0|702|35|,0|0|0|,0|0|0|,0|702|35|,0|0|0|,0|0|0|,0|686|34|,0|27|13|,0|0|0|
90,0|1|2|,0|659|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|659|21|,nan|nan|nan|,nan|nan|nan|,0|0|680|,0|0|0|,7059|0|680|,0|0|0|,816|0|84|,0|0|0|,0|0|0|,816|0|84|,0|0|0|,0|0|0|,714|0|70|,19|0|26|,0|0|0|
91,0|1|2|,695|0|44|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,695|0|44|,nan|nan|nan|,nan|nan|nan|,0|695|44|,0|0|0|,0|695|44|,0|0|0|,0|695|44|,0|0|0|,0|0|0|,0|695|44|,0|0|0|,0|0|0|,0|679|44|,0|24|20|,0|0|0|
92,0|1|2|,0|655|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|655|24|,nan|nan|nan|,nan|nan|nan|,0|0|679|,0|0|0|,7159|0|679|,0|0|0|,817|0|82|,0|0|0|,0|0|0|,817|0|82|,0|0|0|,0|0|0|,707|0|66|,14|0|25|,0|0|0|
93,0|1|2|,693|0|41|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,693|0|41|,nan|nan|nan|,nan|nan|nan|,0|693|41|,0|0|0|,0|693|41|,0|0|0|,0|693|41|,0|0|0|,0|0|0|,0|693|41|,0|0|0|,0|0|0|,0|678|41|,0|32|19|,0|0|0|
94,0|1|2|,0|646|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|646|22|,nan|nan|nan|,nan|nan|nan|,0|0|668|,0|0|0|,5829|0|668|,0|0|0|,800|0|100|,0|0|0|,0|0|0|,800|0|100|,0|0|0|,0|0|0|,697|0|86|,13|0|34|,0|0|0|
95,0|1|2|,684|0|52|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,684|0|52|,nan|nan|nan|,nan|nan|nan|,0|684|52|,0|0|0|,0|684|52|,0|0|0|,0|684|52|,0|0|0|,0|0|0|,0|684|52|,0|0|0|,0|0|0|,0|675|52|,0|31|24|,0|0|0|
96,0|1|2|,0|644|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|644|28|,nan|nan|nan|,nan|nan|nan|,0|0|672|,0|0|0|,4455|0|672|,0|0|0|,770|0|130|,0|0|0|,0|0|0|,770|0|130|,0|0|0|,0|0|0|,668|0|106|,16|0|34|,0|0|0|
97,0|1|2|,652|0|72|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,652|0|72|,nan|nan|nan|,nan|nan|nan|,0|652|72|,0|0|0|,0|652|72|,0|0|0|,0|652|72|,0|0|0|,0|0|0|,0|652|72|,0|0|0|,0|0|0|,0|650|72|,0|29|28|,0|0|0|
98,0|1|2|,0|621|44|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|621|44|,nan|nan|nan|,nan|nan|nan|,0|0|665|,0|0|0|,3947|0|665|,0|0|0|,773|0|127|,0|0|0|,0|0|0|,773|0|127|,0|0|0|,0|0|0|,664|0|109|,15|0|39|,0|0|0|
99,0|1|2|,649|0|70|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,649|0|70|,nan|nan|nan|,nan|nan|nan|,0|649|70|,0|0|0|,0|649|70|,0|0|0|,0|649|70|,0|0|0|,0|0|0|,0|649|70|,0|0|0|,0|0|0|,0|648|70|,0|32|21|,0|0|0|
100,0|1|2|,0|616|49|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|616|49|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
