Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,89|248|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,89|248|16|,nan|nan|nan|,nan|nan|nan|,0|89|264|,0|0|0|,2930|89|264|,0|0|0|,283|89|19|,0|0|0|,0|0|0|,283|89|19|,0|0|0|,0|0|0|,278|89|18|,10|3|8|,0|0|0|
81,0|1|2|,268|86|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,268|86|10|,nan|nan|nan|,nan|nan|nan|,0|268|96|,0|0|0|,609|268|96|,0|0|0|,88|268|16|,0|0|0|,0|0|0|,88|268|16|,0|0|0|,0|0|0|,88|268|16|,2|18|11|,0|0|0|
82,0|1|2|,86|250|5|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,86|250|5|,nan|nan|nan|,nan|nan|nan|,0|86|255|,0|0|0|,1887|86|255|,0|0|0|,268|86|33|,0|0|0|,0|0|0|,268|86|33|,0|0|0|,0|0|0|,262|86|33|,4|1|12|,0|0|0|
83,0|1|2|,258|85|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,258|85|21|,nan|nan|nan|,nan|nan|nan|,0|258|106|,0|0|0|,922|258|106|,0|0|0|,89|258|28|,0|0|0|,0|0|0|,89|258|28|,0|0|0|,0|0|0|,89|256|28|,2|11|11|,0|0|0|
84,0|1|2|,87|245|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,87|245|17|,nan|nan|nan|,nan|nan|nan|,0|87|262|,0|0|0|,3158|87|262|,0|0|0|,288|87|18|,0|0|0|,0|0|0|,288|87|18|,0|0|0|,0|0|0|,287|87|18|,8|7|12|,0|0|0|
85,0|1|2|,279|80|6|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,279|80|6|,nan|nan|nan|,nan|nan|nan|,0|279|86|,0|0|0|,598|279|86|,0|0|0|,82|279|20|,0|0|0|,0|0|0|,82|279|20|,0|0|0|,0|0|0|,82|279|20|,0|18|5|,0|0|0|
86,0|1|2|,82|261|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,82|261|15|,nan|nan|nan|,nan|nan|nan|,0|82|276|,0|0|0|,2217|82|276|,0|0|0|,273|82|31|,0|0|0|,0|0|0|,273|82|31|,0|0|0|,0|0|0|,270|82|31|,4|8|14|,0|0|0|
87,0|1|2|,266|74|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,266|74|17|,nan|nan|nan|,nan|nan|nan|,0|266|91|,0|0|0|,799|266|91|,0|0|0|,96|266|18|,0|0|0|,0|0|0|,96|266|18|,0|0|0|,0|0|0|,93|266|18|,2|14|4|,0|0|0|
88,0|1|2|,91|252|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,91|252|14|,nan|nan|nan|,nan|nan|nan|,0|91|266|,0|0|0|,2467|91|266|,0|0|0|,271|91|35|,0|0|0|,0|0|0|,271|91|35|,0|0|0|,0|0|0|,267|89|33|,9|2|12|,0|0|0|
89,0|1|2|,258|87|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,258|87|21|,nan|nan|nan|,nan|nan|nan|,0|258|108|,0|0|0|,882|258|108|,0|0|0|,93|258|19|,0|0|0|,0|0|0|,93|258|19|,0|0|0|,0|0|0|,93|258|19|,2|7|6|,0|0|0|
90,0|1|2|,91|251|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,91|251|13|,nan|nan|nan|,nan|nan|nan|,0|91|264|,0|0|0|,1897|91|264|,0|0|0|,266|91|37|,0|0|0|,0|0|0|,266|91|37|,0|0|0|,0|0|0|,259|89|37|,4|3|15|,0|0|0|
91,0|1|2|,255|86|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,255|86|22|,nan|nan|nan|,nan|nan|nan|,0|255|108|,0|0|0|,1057|255|108|,0|0|0|,92|255|23|,0|0|0|,0|0|0|,92|255|23|,0|0|0|,0|0|0|,92|255|23|,3|17|7|,0|0|0|
92,0|1|2|,89|238|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,89|238|16|,nan|nan|nan|,nan|nan|nan|,0|89|254|,0|0|0|,2247|89|254|,0|0|0|,269|89|33|,0|0|0|,0|0|0|,269|89|33|,0|0|0|,0|0|0|,266|89|33|,4|5|13|,0|0|0|
93,0|1|2|,262|84|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,262|84|20|,nan|nan|nan|,nan|nan|nan|,0|262|104|,0|0|0|,757|262|104|,0|0|0|,92|262|24|,0|0|0|,0|0|0|,92|262|24|,0|0|0|,0|0|0|,92|262|24|,3|12|8|,0|0|0|
94,0|1|2|,89|250|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,89|250|16|,nan|nan|nan|,nan|nan|nan|,0|89|266|,0|0|0|,3493|89|266|,0|0|0|,278|89|26|,0|0|0|,0|0|0|,278|89|26|,0|0|0|,0|0|0|,275|89|25|,8|5|10|,0|0|0|
95,0|1|2|,267|84|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,267|84|15|,nan|nan|nan|,nan|nan|nan|,0|267|99|,0|0|0|,653|267|99|,0|0|0|,89|267|24|,0|0|0|,0|0|0|,89|267|24|,0|0|0|,0|0|0|,89|267|24|,2|11|8|,0|0|0|
96,0|1|2|,87|256|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,87|256|16|,nan|nan|nan|,nan|nan|nan|,0|87|272|,0|0|0|,2620|87|272|,0|0|0|,270|87|36|,0|0|0|,0|0|0|,270|87|36|,0|0|0|,0|0|0|,266|87|36|,5|6|15|,0|0|0|
97,0|1|2|,261|81|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,261|81|21|,nan|nan|nan|,nan|nan|nan|,0|261|102|,0|0|0|,817|261|102|,0|0|0|,95|261|25|,0|0|0|,0|0|0|,95|261|25|,0|0|0|,0|0|0|,93|261|24|,1|18|8|,0|0|0|
98,0|1|2|,92|243|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,92|243|16|,nan|nan|nan|,nan|nan|nan|,0|92|259|,0|0|0|,2477|92|259|,0|0|0|,274|92|32|,0|0|0|,0|0|0|,274|92|32|,0|0|0|,0|0|0|,271|92|32|,7|3|15|,0|0|0|
99,0|1|2|,264|89|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,264|89|17|,nan|nan|nan|,nan|nan|nan|,0|264|106|,0|0|0|,838|264|106|,0|0|0|,90|264|24|,0|0|0|,0|0|0|,90|264|24|,0|0|0|,0|0|0|,90|264|24|,2|13|11|,0|0|0|
100,0|1|2|,88|251|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,88|251|13|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
