Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,0|612|35|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|612|35|,nan|nan|nan|,nan|nan|nan|,0|0|647|,0|0|0|,6465|0|647|,0|0|0|,816|0|84|,0|0|0|,0|0|0|,816|0|84|,0|0|0|,0|0|0|,717|0|66|,20|0|23|,0|0|0|
81,0|1|2|,697|0|43|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,697|0|43|,nan|nan|nan|,nan|nan|nan|,0|697|43|,0|0|0|,0|697|43|,0|0|0|,0|697|43|,0|0|0|,0|0|0|,0|697|43|,0|0|0|,0|0|0|,0|685|41|,0|40|17|,0|0|0|
82,0|1|2|,0|645|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|645|24|,nan|nan|nan|,nan|nan|nan|,0|0|669|,0|0|0|,7292|0|669|,0|0|0|,811|0|89|,0|0|0|,0|0|0|,811|0|89|,0|0|0|,0|0|0|,707|0|76|,24|0|26|,0|0|0|
83,0|1|2|,683|0|50|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,683|0|50|,nan|nan|nan|,nan|nan|nan|,0|683|50|,0|0|0|,0|683|50|,0|0|0|,0|683|50|,0|0|0|,0|0|0|,0|683|50|,0|0|0|,0|0|0|,0|683|50|,0|22|21|,0|0|0|
84,0|1|2|,0|661|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|661|29|,nan|nan|nan|,nan|nan|nan|,0|0|690|,0|0|0|,6954|0|690|,0|0|0|,811|0|89|,0|0|0|,0|0|0|,811|0|89|,0|0|0|,0|0|0|,699|0|73|,12|0|34|,0|0|0|
85,0|1|2|,687|0|39|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,687|0|39|,nan|nan|nan|,nan|nan|nan|,0|687|39|,0|0|0|,0|687|39|,0|0|0|,0|687|39|,0|0|0|,0|0|0|,0|687|39|,0|0|0|,0|0|0|,0|676|38|,0|30|16|,0|0|0|
86,0|1|2|,0|646|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|646|22|,nan|nan|nan|,nan|nan|nan|,0|0|668|,0|0|0|,7829|0|668|,0|0|0|,820|0|79|,0|0|0|,0|0|0|,820|0|79|,0|0|0|,0|0|0|,715|0|64|,21|0|27|,0|0|0|
87,0|1|2|,694|0|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,694|0|37|,nan|nan|nan|,nan|nan|nan|,0|694|37|,0|0|0|,0|694|37|,0|0|0|,0|694|37|,0|0|0|,0|0|0|,0|694|37|,0|0|0|,0|0|0|,0|689|37|,0|39|11|,0|0|0|
88,0|1|2|,0|650|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|650|26|,nan|nan|nan|,nan|nan|nan|,0|0|676|,0|0|0|,7071|0|676|,0|0|0|,813|0|87|,0|0|0|,0|0|0|,813|0|87|,0|0|0|,0|0|0|,683|0|71|,15|0|34|,0|0|0|
89,0|1|2|,668|0|37|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,668|0|37|,nan|nan|nan|,nan|nan|nan|,0|668|37|,0|0|0|,0|668|37|,0|0|0|,0|668|37|,0|0|0|,0|0|0|,0|668|37|,0|0|0|,0|0|0|,0|660|36|,0|41|14|,0|0|0|
90,0|1|2|,0|619|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|619|22|,nan|nan|nan|,nan|nan|nan|,0|0|641|,0|0|0|,6690|0|641|,0|0|0|,829|0|71|,0|0|0|,0|0|0|,829|0|71|,0|0|0|,0|0|0|,712|0|59|,13|0|30|,0|0|0|
91,0|1|2|,699|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,699|0|29|,nan|nan|nan|,nan|nan|nan|,0|699|29|,0|0|0|,0|699|29|,0|0|0|,0|699|29|,0|0|0|,0|0|0|,0|699|29|,0|0|0|,0|0|0|,0|689|29|,0|30|9|,0|0|0|
92,0|1|2|,0|659|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|659|20|,nan|nan|nan|,nan|nan|nan|,0|0|679|,0|0|0|,7517|0|679|,0|0|0|,825|0|75|,0|0|0|,0|0|0|,825|0|75|,0|0|0|,0|0|0|,706|0|56|,11|0|24|,0|0|0|
93,0|1|2|,695|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,695|0|32|,nan|nan|nan|,nan|nan|nan|,0|695|32|,0|0|0|,0|695|32|,0|0|0|,0|695|32|,0|0|0|,0|0|0|,0|695|32|,0|0|0|,0|0|0|,0|695|32|,0|36|10|,0|0|0|
94,0|1|2|,0|659|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|659|22|,nan|nan|nan|,nan|nan|nan|,0|0|681|,0|0|0|,8354|0|681|,0|0|0|,831|0|69|,0|0|0|,0|0|0|,831|0|69|,0|0|0|,0|0|0|,722|0|62|,18|0|26|,0|0|0|
95,0|1|2|,704|0|36|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,704|0|36|,nan|nan|nan|,nan|nan|nan|,0|704|36|,0|0|0|,0|704|36|,0|0|0|,0|704|36|,0|0|0|,0|0|0|,0|704|36|,0|0|0|,0|0|0|,0|698|34|,0|35|9|,0|0|0|
96,0|1|2|,0|663|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|663|25|,nan|nan|nan|,nan|nan|nan|,0|0|688|,0|0|0|,7627|0|688|,0|0|0|,826|0|74|,0|0|0|,0|0|0|,826|0|74|,0|0|0|,0|0|0|,712|0|69|,14|0|38|,0|0|0|
97,0|1|2|,698|0|31|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,698|0|31|,nan|nan|nan|,nan|nan|nan|,0|698|31|,0|0|0|,0|698|31|,0|0|0|,0|698|31|,0|0|0|,0|0|0|,0|698|31|,0|0|0|,0|0|0|,0|688|31|,0|31|13|,0|0|0|
98,0|1|2|,0|657|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|657|18|,nan|nan|nan|,nan|nan|nan|,0|0|675|,0|0|0|,6523|0|675|,0|0|0|,811|0|89|,0|0|0|,0|0|0|,811|0|89|,0|0|0|,0|0|0|,699|0|78|,13|0|32|,0|0|0|
99,0|1|2|,686|0|46|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,686|0|46|,nan|nan|nan|,nan|nan|nan|,0|686|46|,0|0|0|,0|686|46|,0|0|0|,0|686|46|,0|0|0|,0|0|0|,0|686|46|,0|0|0|,0|0|0|,0|656|46|,0|42|22|,0|0|0|
100,0|1|2|,0|614|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|614|24|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
