Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,175|157|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,175|157|15|,nan|nan|nan|,nan|nan|nan|,0|175|172|,0|0|0|,2055|175|172|,0|0|0|,190|175|15|,0|0|0|,0|0|0|,190|175|15|,0|0|0|,0|0|0|,190|175|15|,6|5|4|,0|0|0|
81,0|1|2|,184|170|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,184|170|11|,nan|nan|nan|,nan|nan|nan|,0|184|181|,0|0|0|,1902|184|181|,0|0|0|,182|184|24|,0|0|0|,0|0|0|,182|184|24|,0|0|0|,0|0|0|,181|184|24|,2|10|9|,0|0|0|
82,0|1|2|,179|174|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|174|15|,nan|nan|nan|,nan|nan|nan|,0|179|189|,0|0|0|,1483|179|189|,0|0|0|,172|179|40|,0|0|0|,0|0|0|,172|179|40|,0|0|0|,0|0|0|,172|178|40|,2|5|14|,0|0|0|
83,0|1|2|,170|173|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,170|173|26|,nan|nan|nan|,nan|nan|nan|,0|170|199|,0|0|0|,1781|170|199|,0|0|0|,177|170|35|,0|0|0|,0|0|0|,177|170|35|,0|0|0|,0|0|0|,177|170|35|,3|10|20|,0|0|0|
84,0|1|2|,174|160|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,174|160|15|,nan|nan|nan|,nan|nan|nan|,0|174|175|,0|0|0|,1724|174|175|,0|0|0|,179|174|27|,0|0|0|,0|0|0|,179|174|27|,0|0|0|,0|0|0|,179|174|27|,4|8|7|,0|0|0|
85,0|1|2|,175|166|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,175|166|20|,nan|nan|nan|,nan|nan|nan|,0|175|186|,0|0|0|,1727|175|186|,0|0|0|,179|175|27|,0|0|0|,0|0|0|,179|175|27|,0|0|0|,0|0|0|,179|175|27|,2|8|14|,0|0|0|
86,0|1|2|,177|167|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,177|167|13|,nan|nan|nan|,nan|nan|nan|,0|177|180|,0|0|0|,1725|177|180|,0|0|0|,175|177|31|,0|0|0|,0|0|0|,175|177|31|,0|0|0|,0|0|0|,175|175|31|,3|11|13|,0|0|0|
87,0|1|2|,172|164|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,172|164|18|,nan|nan|nan|,nan|nan|nan|,0|172|182|,0|0|0|,1342|172|182|,0|0|0|,182|172|23|,0|0|0|,0|0|0|,182|172|23|,0|0|0|,0|0|0|,182|172|23|,7|16|9|,0|0|0|
88,0|1|2|,175|156|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,175|156|14|,nan|nan|nan|,nan|nan|nan|,0|175|170|,0|0|0|,1501|175|170|,0|0|0|,179|175|27|,0|0|0|,0|0|0|,179|175|27|,0|0|0|,0|0|0|,179|175|27|,4|10|8|,0|0|0|
89,0|1|2|,175|165|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,175|165|19|,nan|nan|nan|,nan|nan|nan|,0|175|184|,0|0|0|,1733|175|184|,0|0|0|,177|175|29|,0|0|0|,0|0|0|,177|175|29|,0|0|0|,0|0|0|,177|175|29|,6|8|8|,0|0|0|
90,0|1|2|,171|167|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,171|167|21|,nan|nan|nan|,nan|nan|nan|,0|171|188|,0|0|0|,1261|171|188|,0|0|0|,179|171|31|,0|0|0|,0|0|0|,179|171|31|,0|0|0|,0|0|0|,179|171|31|,5|7|8|,0|0|0|
91,0|1|2|,174|164|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,174|164|23|,nan|nan|nan|,nan|nan|nan|,0|174|187|,0|0|0|,1613|174|187|,0|0|0|,187|174|24|,0|0|0|,0|0|0|,187|174|24|,0|0|0|,0|0|0|,186|174|24|,2|7|8|,0|0|0|
92,0|1|2|,184|167|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,184|167|16|,nan|nan|nan|,nan|nan|nan|,0|184|183|,0|0|0|,1653|184|183|,0|0|0|,178|184|29|,0|0|0|,0|0|0|,178|184|29|,0|0|0|,0|0|0|,178|179|29|,5|8|9|,0|0|0|
93,0|1|2|,173|171|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,173|171|20|,nan|nan|nan|,nan|nan|nan|,0|173|191|,0|0|0|,1694|173|191|,0|0|0|,172|173|34|,0|0|0|,0|0|0|,172|173|34|,0|0|0|,0|0|0|,172|173|34|,6|10|12|,0|0|0|
94,0|1|2|,166|163|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,166|163|22|,nan|nan|nan|,nan|nan|nan|,0|166|185|,0|0|0|,1576|166|185|,0|0|0|,178|166|31|,0|0|0|,0|0|0|,178|166|31|,0|0|0|,0|0|0|,178|166|31|,3|7|13|,0|0|0|
95,0|1|2|,175|159|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,175|159|18|,nan|nan|nan|,nan|nan|nan|,0|175|177|,0|0|0|,1848|175|177|,0|0|0|,189|175|19|,0|0|0|,0|0|0|,189|175|19|,0|0|0|,0|0|0|,186|175|19|,3|16|9|,0|0|0|
96,0|1|2|,183|159|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,183|159|10|,nan|nan|nan|,nan|nan|nan|,0|183|169|,0|0|0|,1461|183|169|,0|0|0|,186|183|20|,0|0|0|,0|0|0|,186|183|20|,0|0|0|,0|0|0|,186|183|20|,2|6|6|,0|0|0|
97,0|1|2|,184|177|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,184|177|14|,nan|nan|nan|,nan|nan|nan|,0|184|191|,0|0|0|,1623|184|191|,0|0|0|,180|184|29|,0|0|0|,0|0|0|,180|184|29|,0|0|0|,0|0|0|,180|184|29|,4|9|14|,0|0|0|
98,0|1|2|,176|175|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,176|175|15|,nan|nan|nan|,nan|nan|nan|,0|176|190|,0|0|0|,1535|176|190|,0|0|0|,180|176|28|,0|0|0|,0|0|0|,180|176|28|,0|0|0|,0|0|0|,180|176|28|,1|4|11|,0|0|0|
99,0|1|2|,179|172|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,179|172|17|,nan|nan|nan|,nan|nan|nan|,0|179|189|,0|0|0|,1889|179|189|,0|0|0|,184|179|22|,0|0|0|,0|0|0|,184|179|22|,0|0|0|,0|0|0|,184|179|22|,3|13|10|,0|0|0|
100,0|1|2|,181|166|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,181|166|12|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
