Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,0|307|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|307|25|,nan|nan|nan|,nan|nan|nan|,0|0|332|,0|0|0|,3052|0|332|,0|0|0|,357|0|43|,0|0|0|,0|0|0|,357|0|43|,0|0|0|,0|0|0|,351|0|40|,9|0|19|,0|0|0|
81,0|1|2|,342|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|0|21|,nan|nan|nan|,nan|nan|nan|,0|342|21|,0|0|0|,0|342|21|,0|0|0|,0|342|21|,0|0|0|,0|0|0|,0|342|21|,0|0|0|,0|0|0|,0|342|21|,0|14|11|,0|0|0|
82,0|1|2|,0|328|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|328|10|,nan|nan|nan|,nan|nan|nan|,0|0|338|,0|0|0|,3258|0|338|,0|0|0|,371|0|29|,0|0|0|,0|0|0|,371|0|29|,0|0|0|,0|0|0|,366|0|29|,8|0|14|,0|0|0|
83,0|1|2|,358|0|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,358|0|15|,nan|nan|nan|,nan|nan|nan|,0|358|15|,0|0|0|,0|358|15|,0|0|0|,0|358|15|,0|0|0|,0|0|0|,0|358|15|,0|0|0|,0|0|0|,0|358|15|,0|21|6|,0|0|0|
84,0|1|2|,0|337|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|337|9|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,4294|0|346|,0|0|0|,371|0|29|,0|0|0|,0|0|0|,371|0|29|,0|0|0|,0|0|0|,353|0|29|,7|0|11|,0|0|0|
85,0|1|2|,346|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|0|18|,nan|nan|nan|,nan|nan|nan|,0|346|18|,0|0|0|,0|346|18|,0|0|0|,0|346|18|,0|0|0|,0|0|0|,0|346|18|,0|0|0|,0|0|0|,0|346|18|,0|21|7|,0|0|0|
86,0|1|2|,0|325|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|11|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,2738|0|336|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,335|0|39|,12|0|13|,0|0|0|
87,0|1|2|,323|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,323|0|26|,nan|nan|nan|,nan|nan|nan|,0|323|26|,0|0|0|,0|323|26|,0|0|0|,0|323|26|,0|0|0|,0|0|0|,0|323|26|,0|0|0|,0|0|0|,0|323|26|,0|21|8|,0|0|0|
88,0|1|2|,0|302|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|302|18|,nan|nan|nan|,nan|nan|nan|,0|0|320|,0|0|0|,2114|0|320|,0|0|0|,337|0|62|,0|0|0|,0|0|0|,337|0|62|,0|0|0|,0|0|0|,330|0|61|,7|0|21|,0|0|0|
89,0|1|2|,323|0|40|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,323|0|40|,nan|nan|nan|,nan|nan|nan|,0|323|40|,0|0|0|,0|323|40|,0|0|0|,0|323|40|,0|0|0|,0|0|0|,0|323|40|,0|0|0|,0|0|0|,0|323|40|,0|15|15|,0|0|0|
90,0|1|2|,0|308|25|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|308|25|,nan|nan|nan|,nan|nan|nan|,0|0|333|,0|0|0|,3784|0|333|,0|0|0|,371|0|28|,0|0|0|,0|0|0|,371|0|28|,0|0|0|,0|0|0|,358|0|28|,8|0|12|,0|0|0|
91,0|1|2|,350|0|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,350|0|16|,nan|nan|nan|,nan|nan|nan|,0|350|16|,0|0|0|,0|350|16|,0|0|0|,0|350|16|,0|0|0|,0|0|0|,0|350|16|,0|0|0|,0|0|0|,0|350|16|,0|15|5|,0|0|0|
92,0|1|2|,0|335|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|335|11|,nan|nan|nan|,nan|nan|nan|,0|0|346|,0|0|0|,3100|0|346|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,354|0|35|,10|0|19|,0|0|0|
93,0|1|2|,344|0|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,344|0|16|,nan|nan|nan|,nan|nan|nan|,0|344|16|,0|0|0|,0|344|16|,0|0|0|,0|344|16|,0|0|0|,0|0|0|,0|344|16|,0|0|0|,0|0|0|,0|344|16|,0|15|6|,0|0|0|
94,0|1|2|,0|329|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|329|10|,nan|nan|nan|,nan|nan|nan|,0|0|339|,0|0|0|,3064|0|339|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,364|0|36|,0|0|0|,0|0|0|,357|0|33|,8|0|13|,0|0|0|
95,0|1|2|,349|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,349|0|20|,nan|nan|nan|,nan|nan|nan|,0|349|20|,0|0|0|,0|349|20|,0|0|0|,0|349|20|,0|0|0|,0|0|0|,0|349|20|,0|0|0|,0|0|0|,0|349|20|,0|18|6|,0|0|0|
96,0|1|2|,0|331|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|331|14|,nan|nan|nan|,nan|nan|nan|,0|0|345|,0|0|0|,4028|0|345|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,366|0|34|,0|0|0|,0|0|0|,351|0|34|,6|0|10|,0|0|0|
97,0|1|2|,345|0|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,345|0|24|,nan|nan|nan|,nan|nan|nan|,0|345|24|,0|0|0|,0|345|24|,0|0|0|,0|345|24|,0|0|0|,0|0|0|,0|345|24|,0|0|0|,0|0|0|,0|345|24|,0|19|10|,0|0|0|
98,0|1|2|,0|326|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|14|,nan|nan|nan|,nan|nan|nan|,0|0|340|,0|0|0|,2681|0|340|,0|0|0|,352|0|47|,0|0|0|,0|0|0|,352|0|47|,0|0|0|,0|0|0|,346|0|46|,8|0|12|,0|0|0|
99,0|1|2|,338|0|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,338|0|34|,nan|nan|nan|,nan|nan|nan|,0|338|34|,0|0|0|,0|338|34|,0|0|0|,0|338|34|,0|0|0|,0|0|0|,0|338|34|,0|0|0|,0|0|0|,0|338|34|,0|16|11|,0|0|0|
100,0|1|2|,0|322|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|23|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
