Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,0|313|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|313|17|,nan|nan|nan|,nan|nan|nan|,0|0|330|,0|0|0|,2421|0|330|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,361|0|39|,0|0|0|,0|0|0|,356|0|38|,4|0|14|,0|0|0|
81,0|1|2|,352|0|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,352|0|24|,nan|nan|nan|,nan|nan|nan|,0|352|24|,0|0|0|,0|352|24|,0|0|0|,0|352|24|,0|0|0|,0|0|0|,0|352|24|,0|0|0|,0|0|0|,0|348|24|,0|25|13|,0|0|0|
82,0|1|2|,0|323|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|323|11|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,2194|0|334|,0|0|0|,342|0|58|,0|0|0|,0|0|0|,342|0|58|,0|0|0|,0|0|0|,329|0|57|,6|0|22|,0|0|0|
83,0|1|2|,323|0|35|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,323|0|35|,nan|nan|nan|,nan|nan|nan|,0|323|35|,0|0|0|,0|323|35|,0|0|0|,0|323|35|,0|0|0|,0|0|0|,0|323|35|,0|0|0|,0|0|0|,0|323|35|,0|16|17|,0|0|0|
84,0|1|2|,0|307|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|307|18|,nan|nan|nan|,nan|nan|nan|,0|0|325|,0|0|0|,2654|0|325|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,347|0|37|,5|0|11|,0|0|0|
85,0|1|2|,342|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,342|0|26|,nan|nan|nan|,nan|nan|nan|,0|342|26|,0|0|0|,0|342|26|,0|0|0|,0|342|26|,0|0|0|,0|0|0|,0|342|26|,0|0|0|,0|0|0|,0|340|26|,0|21|10|,0|0|0|
86,0|1|2|,0|319|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|319|16|,nan|nan|nan|,nan|nan|nan|,0|0|335|,0|0|0|,4774|0|335|,0|0|0|,373|0|27|,0|0|0|,0|0|0|,373|0|27|,0|0|0|,0|0|0|,357|0|25|,10|0|10|,0|0|0|
87,0|1|2|,347|0|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,347|0|15|,nan|nan|nan|,nan|nan|nan|,0|347|15|,0|0|0|,0|347|15|,0|0|0|,0|347|15|,0|0|0|,0|0|0|,0|347|15|,0|0|0|,0|0|0|,0|347|15|,0|18|8|,0|0|0|
88,0|1|2|,0|329|7|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|329|7|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,2715|0|336|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,334|0|54|,7|0|26|,0|0|0|
89,0|1|2|,327|0|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,327|0|28|,nan|nan|nan|,nan|nan|nan|,0|327|28|,0|0|0|,0|327|28|,0|0|0|,0|327|28|,0|0|0|,0|0|0|,0|327|28|,0|0|0|,0|0|0|,0|327|28|,0|15|8|,0|0|0|
90,0|1|2|,0|312|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|312|20|,nan|nan|nan|,nan|nan|nan|,0|0|332|,0|0|0|,2943|0|332|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,335|0|46|,8|0|20|,0|0|0|
91,0|1|2|,327|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,327|0|26|,nan|nan|nan|,nan|nan|nan|,0|327|26|,0|0|0|,0|327|26|,0|0|0|,0|327|26|,0|0|0|,0|0|0|,0|327|26|,0|0|0|,0|0|0|,0|324|26|,0|21|11|,0|0|0|
92,0|1|2|,0|303|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|303|15|,nan|nan|nan|,nan|nan|nan|,0|0|318|,0|0|0|,3039|0|318|,0|0|0|,362|0|38|,0|0|0|,0|0|0|,362|0|38|,0|0|0|,0|0|0|,349|0|38|,8|0|20|,0|0|0|
93,0|1|2|,341|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|18|,nan|nan|nan|,nan|nan|nan|,0|341|18|,0|0|0|,0|341|18|,0|0|0|,0|341|18|,0|0|0|,0|0|0|,0|341|18|,0|0|0|,0|0|0|,0|341|18|,0|15|8|,0|0|0|
94,0|1|2|,0|326|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|10|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,4318|0|336|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,370|0|30|,0|0|0|,0|0|0|,360|0|30|,10|0|14|,0|0|0|
95,0|1|2|,350|0|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,350|0|16|,nan|nan|nan|,nan|nan|nan|,0|350|16|,0|0|0|,0|350|16|,0|0|0|,0|350|16|,0|0|0|,0|0|0|,0|350|16|,0|0|0|,0|0|0|,0|350|16|,0|17|7|,0|0|0|
96,0|1|2|,0|333|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|333|9|,nan|nan|nan|,nan|nan|nan|,0|0|342|,0|0|0|,3616|0|342|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,362|0|32|,10|0|12|,0|0|0|
97,0|1|2|,352|0|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,352|0|20|,nan|nan|nan|,nan|nan|nan|,0|352|20|,0|0|0|,0|352|20|,0|0|0|,0|352|20|,0|0|0|,0|0|0|,0|352|20|,0|0|0|,0|0|0|,0|343|20|,0|20|7|,0|0|0|
98,0|1|2|,0|323|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|323|13|,nan|nan|nan|,nan|nan|nan|,0|0|336|,0|0|0|,3683|0|336|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,369|0|31|,0|0|0|,0|0|0|,362|0|30|,11|0|9|,0|0|0|
99,0|1|2|,351|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,351|0|21|,nan|nan|nan|,nan|nan|nan|,0|351|21|,0|0|0|,0|351|21|,0|0|0|,0|351|21|,0|0|0|,0|0|0|,0|351|21|,0|0|0|,0|0|0|,0|350|21|,0|16|5|,0|0|0|
100,0|1|2|,0|334|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|334|16|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
