Year,K,GrowthRate,N_Initial,PopSizes_Mean,PopSizes_Std,N_Females,N_Males,N_YYMales,N_YYFemales,N_MatureFemales,N_MatureMales,N_MatureYYMales,N_MatureYYFemales,MatureCount,ImmatureCount,EggLayEvents,Births,EggDeaths,MyyProgeny,FyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PNratio_Emi,N_beforePacking_AddAge0s,PackingDeaths_Emigration,YYSelectionPackingDeaths_Emi,WildSelectionPackingDeaths_Emi,N_Emigration,Deaths_EmiMort,N_EmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PNratio_Immi,PackingDeaths_Immigration,YYSelectionPackingDeaths_Immi,WildSelectionPackingDeaths_Immi,SelectionDeaths_Age0s_Immigration,N_Immigration,Deaths_ImmiMort,N_ImmiMortality,Alleles,He,Ho,p1,p2,q1,q2,MateDist,MateDist_SD,Female_EmigrationDist,Female_EmigrationDist_SD,Male_EmigrationDist,Male_EmigrationDist_SD,Female_FromHomeDist,Female_FromHomeDist_SD,Male_FromHomeDist,Male_FromHomeDist_SD,Female_StrayerDist,Female_StrayerDist_SD,Male_StrayerDist,Male_StrayerDist_SD,Female_HomeAttemptStrayDist,Female_HomeAttemptStrayDist_SD,Male_HomeAttemptStrayDist,Male_HomeAttemptStrayDist_SD,DeseaseStates,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,AA_aa_Mates,AA_AA_Mates,aa_aa_Mates,AA_Aa_Mates,aa_Aa_Mates,Aa_Aa_Mates
27,400.0|100.0|100.0|100.0|100.0|,1.0741839762611276,337|89|90|90|68|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,175|49|42|46|38|,162|40|48|44|30|,0|0|0|0|0|,0|0|0|0|0|,109|34|24|37|14|,92|30|29|27|6|,0|0|0|0|0|,0|0|0|0|0|,201,136,109,1681|492|128|954|107|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2018|581|218|1044|175|,1618|481|118|944|75|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,17.0|0|14.0|0|3.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,383|94|100|89|100|,21|5|10|3|3|,362|89|90|86|97|,4|4|4|4|4|,0.49131805334202117|0.49857972478222445|0.4819444444444444|0.4880864197530864|0.4618295847750865|,0.5281899109792285|0.5224719101123596|0.49444444444444446|0.5666666666666667|0.5294117647058824|,0.5563798219584569,0.443620178041543,0.4258160237388724,0.5741839762611276,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337|89|90|90|68|,89|90|86|97|,0|0|0|0|,0|0|0|0|,0|0|0|0|,36|34|33|33|,0|0|0|0|,7,2,8,22,34,36
28,400.0|100.0|100.0|100.0|100.0|,1.0027624309392265,362|89|90|86|97|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,178|43|44|48|43|,184|46|46|38|54|,0|0|0|0|0|,0|0|0|0|0|,43|9|17|1|16|,42|5|13|2|22|,0|0|0|0|0|,0|0|0|0|0|,85,277,43,395|41|214|0|140|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,757|130|304|86|237|,371|30|204|0|137|,0|0|0|0|0|,0|0|0|0|0|,386|100|100|86|100|,0|0|0|0|0|,386|100|100|86|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,1.0|1.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,385|100|98|95|92|,22|9|2|4|7|,363|91|96|91|85|,4|4|4|4|4|,0.4984127468636488|0.49671758616336315|0.4954012345679013|0.4982084910762574|0.49383568923371235|,0.49171270718232046|0.48314606741573035|0.49444444444444446|0.4941860465116279|0.4948453608247423|,0.47790055248618785,0.5220994475138122,0.46685082872928174,0.5331491712707183,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362|89|90|86|97|,91|96|91|85|,0|0|0|0|,0|0|0|0|,0|0|0|0|,19|39|9|27|,0|0|0|0|,6,4,2,19,10,2
29,400.0|100.0|100.0|100.0|100.0|,1.0358126721763086,363|91|96|91|85|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,187|46|49|49|43|,176|45|47|42|42|,0|0|0|0|0|,0|0|0|0|0|,101|29|11|45|16|,88|30|8|37|13|,0|0|0|0|0|,0|0|0|0|0|,189,174,101,2139|666|181|1114|178|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2502|757|277|1205|263|,2102|657|177|1105|163|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|0|0|0|9.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|98|99|94|100|,15|5|3|3|4|,376|93|96|91|96|,4|4|4|4|4|,0.4970611448823319|0.4926337398864872|0.4839409722222222|0.4996981040937084|0.4583044982698963|,0.4889807162534435|0.4945054945054945|0.5208333333333334|0.4835164835164835|0.45294117647058824|,0.5482093663911846,0.45179063360881544,0.47520661157024796,0.5247933884297521,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363|91|96|91|85|,93|96|91|96|,0|0|0|0|,0|0|0|0|,0|0|0|0|,41|36|46|40|,0|0|0|0|,9,0,8,27,24,33
30,400.0|100.0|100.0|100.0|100.0|,0.9414893617021277,376|93|96|91|96|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,192|43|49|48|52|,184|50|47|43|44|,0|0|0|0|0|,0|0|0|0|0|,27|2|15|1|9|,40|7|19|2|12|,0|0|0|0|0|,0|0|0|0|0|,67,309,27,184|12|110|0|62|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,560|105|206|91|158|,169|5|106|0|58|,0|0|0|0|0|,0|0|0|0|0|,391|100|100|91|100|,0|0|0|0|0|,391|100|100|91|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3.0|3.0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,388|100|90|98|100|,34|9|10|3|12|,354|91|80|95|88|,4|4|4|4|4|,0.4929089803078316|0.49323621227887615|0.44997829861111116|0.4907921748581089|0.49172634548611116|,0.45478723404255317|0.4731182795698925|0.4166666666666667|0.5|0.4322916666666667|,0.5226063829787234,0.4773936170212766,0.5811170212765957,0.41888297872340424,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376|93|96|91|96|,91|80|95|88|,0|0|0|0|,0|0|0|0|,0|0|0|0|,7|13|6|18|,0|0|0|0|,5,4,0,8,3,7
31,400.0|100.0|100.0|100.0|100.0|,1.0338983050847457,354|91|80|95|88|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,170|45|34|49|42|,184|46|46|46|46|,0|0|0|0|0|,0|0|0|0|0|,129|37|17|47|28|,127|39|23|42|23|,0|0|0|0|0|,0|0|0|0|0|,256,98,129,2666|642|373|1075|576|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,3020|733|453|1170|664|,2620|633|353|1070|564|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,13.0|0|13.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,387|92|100|96|99|,21|10|4|3|4|,366|82|96|93|95|,4|4|4|4|4|,0.4982025439688468|0.49320734210844097|0.4807421875|0.49601108033241004|0.46652246900826444|,0.4477401129943503|0.489010989010989|0.39375|0.49473684210526314|0.4034090909090909|,0.5423728813559322,0.4576271186440678,0.501412429378531,0.4985875706214689,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354|91|80|95|88|,82|96|93|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,38|47|41|48|,0|0|0|0|,16,9,10,20,38,36
32,400.0|100.0|100.0|100.0|100.0|,0.9590163934426229,366|82|96|93|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,187|48|46|43|50|,179|34|50|50|45|,0|0|0|0|0|,0|0|0|0|0|,17|5|6|2|4|,19|3|9|3|4|,0|0|0|0|0|,0|0|0|0|0|,36,330,17,182|89|48|0|45|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,548|171|144|93|140|,155|71|44|0|40|,0|0|0|0|0|,0|0|0|0|0|,393|100|100|93|100|,0|0|0|0|0|,393|100|100|93|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|0|8.0|1.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,384|90|100|100|94|,33|7|10|11|5|,351|83|90|89|89|,4|4|4|4|4|,0.49466615903729594|0.47940214158239136|0.4833984375|0.4988148918950168|0.49986149584487527|,0.4972677595628415|0.5487804878048781|0.4375|0.553763440860215|0.45789473684210524|,0.49043715846994534,0.5095628415300546,0.5724043715846995,0.4275956284153005,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366|82|96|93|95|,83|90|89|89|,0|0|0|0|,0|0|0|0|,0|0|0|0|,20|24|7|15|,0|0|0|0|,5,2,0,7,2,1
33,400.0|100.0|100.0|100.0|100.0|,1.0797720797720798,351|83|90|89|89|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,187|50|45|47|45|,164|33|45|42|44|,0|0|0|0|0|,0|0|0|0|0|,121|25|24|41|31|,116|19|27|41|29|,0|0|0|0|0|,0|0|0|0|0|,237,114,121,2263|341|385|1056|481|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2614|424|475|1145|570|,2214|324|375|1045|470|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,4.0|0|2.0|2.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,396|97|100|100|99|,17|7|5|4|1|,379|90|95|96|98|,4|4|4|4|4|,0.4959984091038222|0.47873421396429094|0.461820987654321|0.4997159449564449|0.4971594495644489|,0.45014245014245013|0.5060240963855421|0.39444444444444443|0.5449438202247191|0.3595505617977528|,0.5085470085470085,0.49145299145299143,0.5626780626780626,0.4373219373219373,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351|83|90|89|89|,90|95|96|98|,0|0|0|0|,0|0|0|0|,0|0|0|0|,36|48|45|41|,0|0|0|0|,23,3,12,25,28,30
34,400.0|100.0|100.0|100.0|100.0|,0.9498680738786279,379|90|95|96|98|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,176|45|49|40|42|,203|45|46|56|56|,0|0|0|0|0|,0|0|0|0|0|,19|10|6|2|1|,27|9|10|4|4|,0|0|0|0|0|,0|0|0|0|0|,46,333,19,345|167|178|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,724|257|273|96|98|,330|157|173|0|0|,0|0|0|0|0|,0|0|0|0|0|,394|100|100|96|98|,0|0|0|0|0|,394|100|100|96|98|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,15.0|0|0|7.0|8.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,379|87|92|100|100|,19|5|2|7|5|,360|82|90|93|95|,4|4|4|4|4|,0.49169805278437206|0.49598765432098757|0.4658448753462604|0.4954155815972222|0.4880778842149104|,0.48812664907651715|0.4888888888888889|0.5|0.4739583333333333|0.4897959183673469|,0.44854881266490765,0.5514511873350924,0.575197889182058,0.42480211081794195,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379|90|95|96|98|,82|90|93|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,15|20|10|10|,0|0|0|0|,3,3,0,5,5,3
35,400.0|100.0|100.0|100.0|100.0|,1.025,360|82|90|93|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,171|47|43|37|44|,189|35|47|56|51|,0|0|0|0|0|,0|0|0|0|0|,107|18|15|35|39|,121|11|16|48|46|,0|0|0|0|0|,0|0|0|0|0|,228,132,107,2212|376|258|676|902|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2572|458|348|769|997|,2172|358|248|669|897|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,7.0|0|7.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,393|97|100|97|99|,24|7|6|7|4|,369|90|94|90|95|,4|4|4|4|4|,0.4810455246913581|0.4788444378346224|0.4131790123456791|0.4976875939414962|0.48260387811634353|,0.4638888888888889|0.4451219512195122|0.46111111111111114|0.46236559139784944|0.4842105263157895|,0.4930555555555556,0.5069444444444444,0.6375,0.3625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360|82|90|93|95|,90|94|90|95|,0|0|0|0|,0|0|0|0|,0|0|0|0|,46|52|42|36|,0|0|0|0|,11,3,5,20,36,32
36,400.0|100.0|100.0|100.0|100.0|,0.948509485094851,369|90|94|90|95|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,172|44|46|36|46|,197|46|48|54|49|,0|0|0|0|0|,0|0|0|0|0|,22|7|10|4|1|,25|4|13|5|3|,0|0|0|0|0|,0|0|0|0|0|,47,322,22,350|167|183|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,719|257|277|90|95|,334|157|177|0|0|,0|0|0|0|0|,0|0|0|0|0|,384|100|99|90|95|,0|0|0|0|0|,384|100|99|90|95|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|0|1.0|5.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|85|93|100|100|,28|2|9|9|8|,350|83|84|91|92|,4|4|4|4|4|,0.49410991399886894|0.4974691358024692|0.4798551380715256|0.49197530864197536|0.4731301939058171|,0.5257452574525745|0.5|0.5638297872340425|0.5666666666666667|0.47368421052631576|,0.44850948509485095,0.551490514905149,0.556910569105691,0.44308943089430897,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369|90|94|90|95|,83|84|91|92|,0|0|0|0|,0|0|0|0|,0|0|0|0|,16|21|11|10|,0|0|0|0|,0,0,0,3,5,14
37,400.0|100.0|100.0|100.0|100.0|,1.0142857142857142,350|83|84|91|92|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,159|44|34|38|43|,191|39|50|53|49|,0|0|0|0|0|,0|0|0|0|0|,100|18|11|32|39|,126|21|14|48|43|,0|0|0|0|0|,0|0|0|0|0|,226,124,100,2161|264|167|828|902|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2511|347|251|919|994|,2111|247|151|819|894|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,21.0|7.0|14.0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,379|100|100|93|86|,24|7|4|5|8|,355|93|96|88|78|,4|4|4|4|4|,0.49044897959183675|0.4947016983597038|0.44029903628117917|0.4888600410578432|0.4758388468809074|,0.5085714285714286|0.5060240963855421|0.5059523809523809|0.554945054945055|0.4673913043478261|,0.44,0.56,0.5771428571428572,0.4228571428571429,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350|83|84|91|92|,93|96|88|78|,0|0|0|0|,0|0|0|0|,0|0|0|0|,43|40|46|32|,0|0|0|0|,10,2,9,14,38,27
38,400.0|100.0|100.0|100.0|100.0|,0.9605633802816902,355|93|96|88|78|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,153|47|40|40|26|,202|46|56|48|52|,0|0|0|0|0|,0|0|0|0|0|,18|8|9|1|0|,25|4|16|2|3|,0|0|0|0|0|,0|0|0|0|0|,43,312,18,225|89|136|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,580|182|232|88|78|,214|82|132|0|0|,0|0|0|0|0|,0|0|0|0|0|,366|100|100|88|78|,0|0|0|0|0|,366|100|100|88|78|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,366|94|94|90|88|,25|6|7|3|9|,341|88|87|87|79|,4|4|4|4|4|,0.4891588970442372|0.4973985431841832|0.48562282986111105|0.49115444214876036|0.4610042735042734|,0.5197183098591549|0.5268817204301075|0.53125|0.5340909090909091|0.4807692307692308|,0.447887323943662,0.5521126760563381,0.5901408450704225,0.4098591549295775,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355|93|96|88|78|,88|87|87|79|,0|0|0|0|,0|0|0|0|,0|0|0|0|,11|18|2|10|,0|0|0|0|,2,1,0,0,8,7
39,400.0|100.0|100.0|100.0|100.0|,1.0879765395894427,341|88|87|87|79|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,157|45|45|40|27|,184|43|42|47|52|,0|0|0|0|0|,0|0|0|0|0|,105|25|18|39|23|,136|21|23|46|46|,0|0|0|0|0|,0|0|0|0|0|,241,100,105,2450|414|232|987|817|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2791|502|319|1074|896|,2391|402|219|974|796|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,10.0|0|4.0|0|6.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,390|94|100|96|100|,19|8|4|4|3|,371|86|96|92|97|,4|4|4|4|4|,0.46572096903191407|0.4363055268595041|0.45316422248645793|0.4904544854009777|0.4592212786412434|,0.47214076246334313|0.4715909090909091|0.40229885057471265|0.5344827586206896|0.4810126582278481|,0.4090909090909091,0.5909090909090909,0.6612903225806451,0.3387096774193548,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341|88|87|87|79|,86|96|92|97|,0|0|0|0|,0|0|0|0|,0|0|0|0|,30|37|38|49|,0|0|0|0|,6,1,14,15,41,28
40,400.0|100.0|100.0|100.0|100.0|,0.9353099730458221,371|86|96|92|97|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,179|42|49|42|46|,192|44|47|50|51|,0|0|0|0|0|,0|0|0|0|0|,26|8|12|1|5|,27|9|10|6|2|,0|0|0|0|0|,0|0|0|0|0|,53,318,26,197|42|155|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,568|128|251|92|97|,179|28|151|0|0|,0|0|0|0|0|,0|0|0|0|0|,389|100|100|92|97|,0|0|0|0|0|,389|100|100|92|97|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,11.0|2.0|0|0|9.0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,378|100|81|97|100|,31|10|5|9|7|,347|90|76|88|93|,4|4|4|4|4|,0.4707027702501435|0.48039480800432666|0.46242947048611105|0.4808010396975425|0.446726538420661|,0.4609164420485175|0.5116279069767442|0.359375|0.5|0.4793814432989691|,0.3638814016172507,0.6361185983827493,0.6037735849056604,0.39622641509433965,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371|86|96|92|97|,90|76|88|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,16|15|5|10|,0|0|0|0|,1,0,0,3,7,15
41,400.0|100.0|100.0|100.0|100.0|,1.063400576368876,347|90|76|88|93|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,162|42|37|41|42|,185|48|39|47|51|,0|0|0|0|0|,0|0|0|0|0|,120|26|16|40|38|,139|31|20|43|45|,0|0|0|0|0|,0|0|0|0|0|,259,88,120,2277|589|287|810|591|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2624|679|363|898|684|,2224|579|263|798|584|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,14.0|0|7.0|7.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,386|100|100|100|86|,17|3|5|3|6|,369|97|95|97|80|,4|4|4|4|4|,0.46020853922879523|0.46317901234567904|0.4286270775623269|0.4766270661157025|0.4455139322465025|,0.4365994236311239|0.4166666666666667|0.34868421052631576|0.5|0.46774193548387094|,0.39337175792507206,0.6066282420749279,0.6685878962536023,0.3314121037463977,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347|90|76|88|93|,97|95|97|80|,0|0|0|0|,0|0|0|0|,0|0|0|0|,41|35|50|37|,0|0|0|0|,10,1,17,13,45,34
42,400.0|100.0|100.0|100.0|100.0|,0.924119241192412,369|97|95|97|80|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,172|48|36|52|36|,197|49|59|45|44|,0|0|0|0|0|,0|0|0|0|0|,20|4|8|4|4|,21|5|8|4|4|,0|0|0|0|0|,0|0|0|0|0|,41,328,20,162|64|98|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,531|161|193|97|80|,154|61|93|0|0|,0|0|0|0|0|,0|0|0|0|0|,377|100|100|97|80|,0|0|0|0|0|,377|100|100|97|80|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,6.0|0|0|6.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,371|96|86|100|89|,30|3|9|7|11|,341|93|77|93|78|,4|4|4|4|4|,0.4746880531135934|0.47308428100754596|0.47002770083102496|0.47523647571474126|0.4723046875|,0.4796747967479675|0.4587628865979381|0.4421052631578947|0.5463917525773195|0.46875|,0.3902439024390244,0.6097560975609756,0.6151761517615176,0.38482384823848237,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369|97|95|97|80|,93|77|93|78|,0|0|0|0|,0|0|0|0|,0|0|0|0|,16|7|8|9|,0|0|0|0|,2,0,1,4,6,7
43,400.0|100.0|100.0|100.0|100.0|,1.0791788856304985,341|93|77|93|78|,0.0|0.0|0.0|0.0|,0.0|0.0|0.0|0.0|,163|48|30|48|37|,178|45|47|45|41|,0|0|0|0|0|,0|0|0|0|0|,119|28|14|44|33|,129|28|24|41|36|,0|0|0|0|0|,0|0|0|0|0|,248,93,119,1906|481|266|773|386|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,2247|574|343|866|464|,1847|474|243|766|364|,0|0|0|0|0|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|0|,400|100|100|100|100|,0|0|0|0|,0|0|0|0|0|,0|0|0|0|0|,400.0|100.0|100.0|100.0|100.0|,9.0|0|8.0|1.0|0|,0|0|0|0|0|,0|0|0|0|0|,0|0|0|0|,391|91|100|100|100|,23|3|8|5|7|,368|88|92|95|93|,4|4|4|4|4|,0.46350220586338275|0.423574979766447|0.4449316916849384|0.473262804948549|0.4774408284023668|,0.4604105571847507|0.40860215053763443|0.45454545454545453|0.532258064516129|0.4423076923076923|,0.4413489736070381,0.5586510263929618,0.6818181818181818,0.3181818181818182,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341|93|77|93|78|,88|92|95|93|,0|0|0|0|,0|0|0|0|,0|0|0|0|,37|46|36|36|,0|0|0|0|,9,2,20,16,47,25
