Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,0|317|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|317|13|,nan|nan|nan|,nan|nan|nan|,0|0|330|,0|0|0|,3514|0|330|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,363|0|37|,0|0|0|,0|0|0|,352|0|34|,5|0|16|,0|0|0|
81,0|1|2|,347|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,347|0|18|,nan|nan|nan|,nan|nan|nan|,0|347|18|,0|0|0|,0|347|18|,0|0|0|,0|347|18|,0|0|0|,0|0|0|,0|347|18|,0|0|0|,0|0|0|,0|344|17|,0|20|8|,0|0|0|
82,0|1|2|,0|324|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|324|9|,nan|nan|nan|,nan|nan|nan|,0|0|333|,0|0|0|,2497|0|333|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,343|0|47|,7|0|20|,0|0|0|
83,0|1|2|,336|0|27|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,336|0|27|,nan|nan|nan|,nan|nan|nan|,0|336|27|,0|0|0|,0|336|27|,0|0|0|,0|336|27|,0|0|0|,0|0|0|,0|336|27|,0|0|0|,0|0|0|,0|325|26|,0|15|11|,0|0|0|
84,0|1|2|,0|310|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|310|15|,nan|nan|nan|,nan|nan|nan|,0|0|325|,0|0|0|,2821|0|325|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,356|0|40|,8|0|14|,0|0|0|
85,0|1|2|,348|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,348|0|26|,nan|nan|nan|,nan|nan|nan|,0|348|26|,0|0|0|,0|348|26|,0|0|0|,0|348|26|,0|0|0|,0|0|0|,0|348|26|,0|0|0|,0|0|0|,0|345|26|,0|19|11|,0|0|0|
86,0|1|2|,0|326|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|15|,nan|nan|nan|,nan|nan|nan|,0|0|341|,0|0|0|,3479|0|341|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,353|0|39|,4|0|15|,0|0|0|
87,0|1|2|,349|0|24|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,349|0|24|,nan|nan|nan|,nan|nan|nan|,0|349|24|,0|0|0|,0|349|24|,0|0|0|,0|349|24|,0|0|0|,0|0|0|,0|349|24|,0|0|0|,0|0|0|,0|349|24|,0|19|5|,0|0|0|
88,0|1|2|,0|330|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|330|19|,nan|nan|nan|,nan|nan|nan|,0|0|349|,0|0|0|,3683|0|349|,0|0|0|,364|0|37|,0|0|0|,0|0|0|,364|0|37|,0|0|0|,0|0|0|,357|0|36|,7|0|17|,0|0|0|
89,0|1|2|,350|0|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,350|0|19|,nan|nan|nan|,nan|nan|nan|,0|350|19|,0|0|0|,0|350|19|,0|0|0|,0|350|19|,0|0|0|,0|0|0|,0|350|19|,0|0|0|,0|0|0|,0|350|19|,0|19|11|,0|0|0|
90,0|1|2|,0|331|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|331|8|,nan|nan|nan|,nan|nan|nan|,0|0|339|,0|0|0|,5386|0|339|,0|0|0|,379|0|21|,0|0|0|,0|0|0|,379|0|21|,0|0|0|,0|0|0|,357|0|20|,2|0|7|,0|0|0|
91,0|1|2|,355|0|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,355|0|13|,nan|nan|nan|,nan|nan|nan|,0|355|13|,0|0|0|,0|355|13|,0|0|0|,0|355|13|,0|0|0|,0|0|0|,0|355|13|,0|0|0|,0|0|0|,0|348|13|,0|14|5|,0|0|0|
92,0|1|2|,0|334|8|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|334|8|,nan|nan|nan|,nan|nan|nan|,0|0|342|,0|0|0|,3900|0|342|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,346|0|29|,8|0|11|,0|0|0|
93,0|1|2|,338|0|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,338|0|18|,nan|nan|nan|,nan|nan|nan|,0|338|18|,0|0|0|,0|338|18|,0|0|0|,0|338|18|,0|0|0|,0|0|0|,0|338|18|,0|0|0|,0|0|0|,0|338|18|,0|17|6|,0|0|0|
94,0|1|2|,0|321|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|321|12|,nan|nan|nan|,nan|nan|nan|,0|0|333|,0|0|0|,2797|0|333|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,345|0|46|,10|0|18|,0|0|0|
95,0|1|2|,335|0|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,335|0|28|,nan|nan|nan|,nan|nan|nan|,0|335|28|,0|0|0|,0|335|28|,0|0|0|,0|335|28|,0|0|0|,0|0|0|,0|335|28|,0|0|0|,0|0|0|,0|328|25|,0|19|11|,0|0|0|
96,0|1|2|,0|309|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|309|14|,nan|nan|nan|,nan|nan|nan|,0|0|323|,0|0|0|,4343|0|323|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,367|0|33|,0|0|0|,0|0|0|,363|0|31|,5|0|10|,0|0|0|
97,0|1|2|,358|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,358|0|21|,nan|nan|nan|,nan|nan|nan|,0|358|21|,0|0|0|,0|358|21|,0|0|0|,0|358|21|,0|0|0|,0|0|0|,0|358|21|,0|0|0|,0|0|0|,0|356|21|,0|22|6|,0|0|0|
98,0|1|2|,0|334|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|334|15|,nan|nan|nan|,nan|nan|nan|,0|0|349|,0|0|0|,2915|0|349|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,345|0|55|,0|0|0|,0|0|0|,341|0|55|,7|0|21|,0|0|0|
99,0|1|2|,334|0|34|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,334|0|34|,nan|nan|nan|,nan|nan|nan|,0|334|34|,0|0|0|,0|334|34|,0|0|0|,0|334|34|,0|0|0|,0|0|0|,0|334|34|,0|0|0|,0|0|0|,0|334|34|,0|19|18|,0|0|0|
100,0|1|2|,0|315|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|315|16|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
