Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,88|252|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,88|252|14|,nan|nan|nan|,nan|nan|nan|,0|88|266|,0|0|0|,1994|88|266|,0|0|0|,260|88|46|,0|0|0|,0|0|0|,260|88|46|,0|0|0|,0|0|0|,256|84|44|,2|5|23|,0|0|0|
81,0|1|2|,254|79|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,254|79|21|,nan|nan|nan|,nan|nan|nan|,0|254|100|,0|0|0|,1149|254|100|,0|0|0|,96|254|15|,0|0|0|,0|0|0|,96|254|15|,0|0|0|,0|0|0|,96|254|15|,5|16|4|,0|0|0|
82,0|1|2|,91|238|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,91|238|11|,nan|nan|nan|,nan|nan|nan|,0|91|249|,0|0|0|,2794|91|249|,0|0|0|,278|91|24|,0|0|0|,0|0|0|,278|91|24|,0|0|0|,0|0|0|,275|91|24|,2|4|15|,0|0|0|
83,0|1|2|,273|87|9|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,273|87|9|,nan|nan|nan|,nan|nan|nan|,0|273|96|,0|0|0|,708|273|96|,0|0|0|,90|273|17|,0|0|0|,0|0|0|,90|273|17|,0|0|0|,0|0|0|,90|273|17|,0|19|3|,0|0|0|
84,0|1|2|,90|254|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,90|254|14|,nan|nan|nan|,nan|nan|nan|,0|90|268|,0|0|0|,2116|90|268|,0|0|0|,265|90|39|,0|0|0|,0|0|0|,265|90|39|,0|0|0|,0|0|0|,264|90|39|,3|4|11|,0|0|0|
85,0|1|2|,261|86|28|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,261|86|28|,nan|nan|nan|,nan|nan|nan|,0|261|114|,0|0|0|,430|261|114|,0|0|0|,84|261|35|,0|0|0|,0|0|0|,84|261|35|,0|0|0|,0|0|0|,84|261|35|,1|17|21|,0|0|0|
86,0|1|2|,83|244|14|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,83|244|14|,nan|nan|nan|,nan|nan|nan|,0|83|258|,0|0|0|,2810|83|258|,0|0|0|,272|83|32|,0|0|0|,0|0|0|,272|83|32|,0|0|0|,0|0|0|,271|83|32|,2|3|14|,0|0|0|
87,0|1|2|,269|80|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,269|80|18|,nan|nan|nan|,nan|nan|nan|,0|269|98|,0|0|0|,761|269|98|,0|0|0|,91|269|21|,0|0|0|,0|0|0|,91|269|21|,0|0|0|,0|0|0|,91|269|21|,2|14|8|,0|0|0|
88,0|1|2|,89|255|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,89|255|13|,nan|nan|nan|,nan|nan|nan|,0|89|268|,0|0|0|,2876|89|268|,0|0|0|,278|89|25|,0|0|0|,0|0|0|,278|89|25|,0|0|0|,0|0|0|,276|89|25|,2|6|8|,0|0|0|
89,0|1|2|,274|83|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,274|83|17|,nan|nan|nan|,nan|nan|nan|,0|274|100|,0|0|0|,700|274|100|,0|0|0|,93|274|20|,0|0|0|,0|0|0|,93|274|20|,0|0|0|,0|0|0|,93|274|20|,1|15|5|,0|0|0|
90,0|1|2|,92|259|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,92|259|15|,nan|nan|nan|,nan|nan|nan|,0|92|274|,0|0|0|,3035|92|274|,0|0|0|,274|92|29|,0|0|0|,0|0|0|,274|92|29|,0|0|0|,0|0|0|,270|92|29|,6|1|12|,0|0|0|
91,0|1|2|,264|91|17|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,264|91|17|,nan|nan|nan|,nan|nan|nan|,0|264|108|,0|0|0|,1089|264|108|,0|0|0|,95|264|17|,0|0|0|,0|0|0|,95|264|17|,0|0|0|,0|0|0|,95|264|17|,4|13|5|,0|0|0|
92,0|1|2|,91|251|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,91|251|12|,nan|nan|nan|,nan|nan|nan|,0|91|263|,0|0|0|,2102|91|263|,0|0|0|,258|91|42|,0|0|0|,0|0|0|,258|91|42|,0|0|0|,0|0|0|,258|91|42|,1|5|21|,0|0|0|
93,0|1|2|,257|86|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,257|86|21|,nan|nan|nan|,nan|nan|nan|,0|257|107|,0|0|0|,723|257|107|,0|0|0|,90|257|27|,0|0|0|,0|0|0|,90|257|27|,0|0|0|,0|0|0|,90|257|27|,0|11|16|,0|0|0|
94,0|1|2|,90|246|11|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,90|246|11|,nan|nan|nan|,nan|nan|nan|,0|90|257|,0|0|0|,2407|90|257|,0|0|0|,277|90|25|,0|0|0|,0|0|0|,277|90|25|,0|0|0|,0|0|0|,276|90|25|,4|5|13|,0|0|0|
95,0|1|2|,272|85|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,272|85|12|,nan|nan|nan|,nan|nan|nan|,0|272|97|,0|0|0|,881|272|97|,0|0|0|,91|272|18|,0|0|0|,0|0|0|,91|272|18|,0|0|0|,0|0|0|,91|272|18|,1|10|5|,0|0|0|
96,0|1|2|,90|262|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,90|262|13|,nan|nan|nan|,nan|nan|nan|,0|90|275|,0|0|0|,2352|90|275|,0|0|0|,273|90|31|,0|0|0|,0|0|0|,273|90|31|,0|0|0|,0|0|0|,273|90|30|,5|3|8|,0|0|0|
97,0|1|2|,268|87|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,268|87|22|,nan|nan|nan|,nan|nan|nan|,0|268|109|,0|0|0|,958|268|109|,0|0|0|,91|268|27|,0|0|0|,0|0|0|,91|268|27|,0|0|0|,0|0|0|,91|267|27|,2|8|8|,0|0|0|
98,0|1|2|,89|259|19|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,89|259|19|,nan|nan|nan|,nan|nan|nan|,0|89|278|,0|0|0|,2568|89|278|,0|0|0|,266|89|37|,0|0|0|,0|0|0|,266|89|37|,0|0|0|,0|0|0|,265|89|37|,10|6|17|,0|0|0|
99,0|1|2|,255|83|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,255|83|20|,nan|nan|nan|,nan|nan|nan|,0|255|103|,0|0|0|,848|255|103|,0|0|0|,88|255|30|,0|0|0|,0|0|0|,88|255|30|,0|0|0|,0|0|0|,88|255|30|,0|18|15|,0|0|0|
100,0|1|2|,88|237|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,88|237|15|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
