Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
80,0|1|2|,346|0|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,346|0|16|,nan|nan|nan|,nan|nan|nan|,0|346|16|,0|0|0|,0|346|16|,0|0|0|,0|346|16|,0|0|0|,0|0|0|,0|346|16|,0|0|0|,0|0|0|,0|346|16|,0|19|6|,0|0|0|
81,0|1|2|,0|327|10|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|327|10|,nan|nan|nan|,nan|nan|nan|,0|0|337|,0|0|0|,3276|0|337|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,344|0|40|,6|0|18|,0|0|0|
82,0|1|2|,338|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,338|0|22|,nan|nan|nan|,nan|nan|nan|,0|338|22|,0|0|0|,0|338|22|,0|0|0|,0|338|22|,0|0|0|,0|0|0|,0|338|22|,0|0|0|,0|0|0|,0|338|22|,0|16|6|,0|0|0|
83,0|1|2|,0|322|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|16|,nan|nan|nan|,nan|nan|nan|,0|0|338|,0|0|0|,2753|0|338|,0|0|0|,363|0|36|,0|0|0|,0|0|0|,363|0|36|,0|0|0|,0|0|0|,352|0|34|,9|0|12|,0|0|0|
84,0|1|2|,343|0|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,343|0|22|,nan|nan|nan|,nan|nan|nan|,0|343|22|,0|0|0|,0|343|22|,0|0|0|,0|343|22|,0|0|0|,0|0|0|,0|343|22|,0|0|0|,0|0|0|,0|343|22|,0|15|10|,0|0|0|
85,0|1|2|,0|328|12|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|328|12|,nan|nan|nan|,nan|nan|nan|,0|0|340|,0|0|0|,2924|0|340|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,359|0|41|,0|0|0|,0|0|0|,353|0|40|,9|0|14|,0|0|0|
86,0|1|2|,344|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,344|0|26|,nan|nan|nan|,nan|nan|nan|,0|344|26|,0|0|0|,0|344|26|,0|0|0|,0|344|26|,0|0|0|,0|0|0|,0|344|26|,0|0|0|,0|0|0|,0|344|26|,0|18|8|,0|0|0|
87,0|1|2|,0|326|18|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|326|18|,nan|nan|nan|,nan|nan|nan|,0|0|344|,0|0|0|,3001|0|344|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,353|0|47|,0|0|0|,0|0|0|,337|0|45|,8|0|13|,0|0|0|
88,0|1|2|,329|0|32|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,329|0|32|,nan|nan|nan|,nan|nan|nan|,0|329|32|,0|0|0|,0|329|32|,0|0|0|,0|329|32|,0|0|0|,0|0|0|,0|329|32|,0|0|0|,0|0|0|,0|329|32|,0|21|10|,0|0|0|
89,0|1|2|,0|308|22|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|308|22|,nan|nan|nan|,nan|nan|nan|,0|0|330|,0|0|0|,2884|0|330|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,353|0|38|,8|0|15|,0|0|0|
90,0|1|2|,345|0|23|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,345|0|23|,nan|nan|nan|,nan|nan|nan|,0|345|23|,0|0|0|,0|345|23|,0|0|0|,0|345|23|,0|0|0|,0|0|0|,0|345|23|,0|0|0|,0|0|0|,0|345|23|,0|9|8|,0|0|0|
91,0|1|2|,0|336|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|336|15|,nan|nan|nan|,nan|nan|nan|,0|0|351|,0|0|0|,2847|0|351|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,352|0|48|,0|0|0|,0|0|0|,343|0|47|,5|0|18|,0|0|0|
92,0|1|2|,338|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,338|0|29|,nan|nan|nan|,nan|nan|nan|,0|338|29|,0|0|0|,0|338|29|,0|0|0|,0|338|29|,0|0|0|,0|0|0|,0|338|29|,0|0|0|,0|0|0|,0|338|29|,0|16|9|,0|0|0|
93,0|1|2|,0|322|20|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|322|20|,nan|nan|nan|,nan|nan|nan|,0|0|342|,0|0|0|,3174|0|342|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,360|0|40|,0|0|0|,0|0|0|,349|0|38|,12|0|12|,0|0|0|
94,0|1|2|,337|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,337|0|26|,nan|nan|nan|,nan|nan|nan|,0|337|26|,0|0|0|,0|337|26|,0|0|0|,0|337|26|,0|0|0|,0|0|0|,0|337|26|,0|0|0|,0|0|0|,0|337|26|,0|20|11|,0|0|0|
95,0|1|2|,0|317|15|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|317|15|,nan|nan|nan|,nan|nan|nan|,0|0|332|,0|0|0|,2877|0|332|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,365|0|35|,0|0|0|,0|0|0|,353|0|33|,9|0|12|,0|0|0|
96,0|1|2|,344|0|21|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,344|0|21|,nan|nan|nan|,nan|nan|nan|,0|344|21|,0|0|0|,0|344|21|,0|0|0|,0|344|21|,0|0|0|,0|0|0|,0|344|21|,0|0|0|,0|0|0|,0|344|21|,0|19|8|,0|0|0|
97,0|1|2|,0|325|13|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|325|13|,nan|nan|nan|,nan|nan|nan|,0|0|338|,0|0|0|,3155|0|338|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,355|0|45|,0|0|0|,0|0|0|,343|0|44|,3|0|15|,0|0|0|
98,0|1|2|,340|0|29|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,340|0|29|,nan|nan|nan|,nan|nan|nan|,0|340|29|,0|0|0|,0|340|29|,0|0|0|,0|340|29|,0|0|0|,0|0|0|,0|340|29|,0|0|0|,0|0|0|,0|340|29|,0|22|13|,0|0|0|
99,0|1|2|,0|318|16|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,0|318|16|,nan|nan|nan|,nan|nan|nan|,0|0|334|,0|0|0|,2879|0|334|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,356|0|44|,0|0|0|,0|0|0|,350|0|44|,9|0|18|,0|0|0|
100,0|1|2|,341|0|26|,nan|nan|nan|,nan|nan|nan|,0.0|0.0|0.0|,341|0|26|,nan|nan|nan|,nan|nan|nan|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|,NA|NA|NA|
